Country name,Period,Avg_Pillar_1_Score,Avg_Pillar_2_Score,Avg_Pillar_3_Score,Avg_Total_Index_Average,Avg_Overall_Rank,Avg_Overall_Rank_Rolling_Avg_(3y),Avg_Total_Index_Normalized,Avg_Pillar_1_Normalized,Avg_Pillar_1_Rank,Avg_Pillar_2_Normalized,Avg_Pillar_2_Rank,Avg_Pillar_3_Normalized,Avg_Pillar_3_Rank,Total_Yes_Votes,Total_No_Votes,Total_Abstain_Votes,Total_Total_Votes_in_Year
GBR,1960-1964,80.1679,88.8542,85.7030,84.9084,64.4000,70.4667,0.3766,0.5682,27.8000,0.2572,63.8000,0.3359,35.8000,112,11,35,158
GBR,1965-1969,85.4179,88.3906,78.1667,83.9918,99.0000,84.7333,0.2910,0.5940,16.8000,0.3020,92.8000,0.2126,82.0000,124,33,49,206
GBR,1970-1974,86.4449,81.9430,69.4419,79.2766,125.0000,121.0667,0.1692,0.5412,53.0000,0.1060,118.8000,0.0531,105.4000,208,54,146,408
GBR,1975-1979,84.5754,85.9772,67.4095,79.3207,138.2000,134.6667,0.0774,0.2120,116.2000,0.0990,128.0000,0.0213,121.2000,286,89,214,589
GBR,1980-1984,86.4488,81.6681,55.2328,74.4499,149.2000,147.5333,0.0204,0.1650,139.0000,0.0529,140.8000,0.0040,138.8000,303,204,302,809
GBR,1985-1989,90.2254,81.5170,57.6576,76.4666,152.0000,152.3333,0.0132,0.2092,139.4000,0.0305,145.8000,0.0023,136.8000,310,205,270,785
GBR,1990-1994,91.3113,91.2414,82.6418,88.3982,129.0000,136.1333,0.2516,0.3066,112.0000,0.2215,128.0000,0.2187,103.6000,452,96,108,656
GBR,1995-1999,93.7725,95.2365,87.9390,92.3160,113.8000,115.5333,0.4230,0.5370,76.8000,0.4203,109.4000,0.3414,113.8000,510,86,72,668
GBR,2000-2004,95.2029,96.2110,87.1431,92.8524,116.6000,114.5333,0.4264,0.5784,63.4000,0.4355,118.2000,0.3411,108.0000,488,83,80,651
GBR,2005-2009,94.8297,95.7917,87.3673,92.6629,121.6000,120.0000,0.3980,0.5466,89.6000,0.3778,134.2000,0.3118,116.0000,549,98,77,724
GBR,2010-2014,94.8723,94.8233,86.0894,91.9284,126.4000,125.6000,0.3758,0.5525,82.4000,0.3655,143.6000,0.2918,120.0000,471,104,63,638
GBR,2015-2019,94.1167,94.6540,84.7507,91.1738,125.8000,125.6667,0.3673,0.5155,101.8000,0.3669,138.4000,0.2740,130.0000,549,138,77,764
GBR,2020-2024,94.4471,95.2987,85.0731,91.6063,120.0000,122.8000,0.4069,0.5446,82.0000,0.4420,119.8000,0.3075,125.8000,501,142,54,697
GBR,2025-2029,92.7367,99.9683,97.3031,96.6693,21.0000,85.0000,0.7476,0.6916,22.0000,0.7258,6.0000,0.6405,2.0000,19,0,1,20
GEO,1990-1994,,60.8352,62.9338,61.8845,175.5000,175.7500,0.0042,,,0.0017,172.0000,0.0241,158.5000,54,6,54,114
GEO,1995-1999,88.9236,74.7231,75.7982,78.2848,172.4000,173.7333,0.0953,0.3065,135.7500,0.0154,167.8000,0.1203,148.6000,199,24,115,338
GEO,2000-2004,90.3028,74.7597,76.7535,80.6053,178.8000,175.9333,0.1109,0.3168,144.8000,0.0197,168.8000,0.1588,137.6000,202,29,103,334
GEO,2005-2009,89.3039,78.4818,80.4875,82.7577,184.6000,184.0667,0.1104,0.2580,153.4000,0.0144,175.6000,0.1686,143.6000,253,60,79,392
GEO,2010-2014,89.1745,75.0985,77.4275,80.5669,187.4000,187.1333,0.0848,0.2749,165.8000,0.0123,179.8000,0.1360,149.6000,200,43,85,328
GEO,2015-2019,89.0121,74.4568,75.9928,79.8206,187.8000,187.3333,0.0953,0.2684,160.0000,0.0110,184.0000,0.1302,160.8000,261,49,130,440
GEO,2020-2024,91.2134,71.3803,74.4218,79.0052,189.2000,189.3333,0.0907,0.3464,144.6000,0.0084,185.8000,0.1282,167.2000,241,54,132,427
GEO,2025-2029,82.9343,93.6386,94.4209,90.3312,116.0000,164.6667,0.4407,0.3713,141.0000,0.4036,52.0000,0.5386,4.0000,8,0,1,9
GHA,1955-1959,,88.6430,77.3335,82.9883,57.0000,58.3333,0.3325,,,0.2795,48.0000,0.2626,32.0000,29,4,16,49
GHA,1960-1964,71.1223,93.1718,91.7946,85.3629,66.2500,65.9167,0.4057,0.3162,61.2500,0.4328,54.0000,0.6107,22.2500,90,4,16,110
GHA,1965-1969,78.8713,92.8270,91.0486,90.3587,62.2000,56.8000,0.5044,0.3711,83.5000,0.4342,70.2000,0.5515,43.8000,116,7,18,141
GHA,1970-1974,85.2043,95.9557,96.0046,92.3882,58.2000,67.7333,0.5444,0.5118,62.4000,0.4931,68.8000,0.6403,31.2000,295,2,22,319
GHA,1975-1979,95.4634,98.7482,98.2461,97.4859,21.2000,22.4000,0.7554,0.7494,23.8000,0.6863,31.2000,0.7550,16.8000,476,2,11,489
GHA,1980-1984,96.0177,97.9262,97.9392,97.2944,33.2000,36.8000,0.7156,0.6563,41.2000,0.6231,49.0000,0.7101,27.2000,665,1,22,688
GHA,1985-1989,97.9159,99.3829,98.5121,98.6036,11.0000,11.5333,0.7927,0.7251,19.4000,0.7433,14.2000,0.7087,16.8000,695,0,18,713
GHA,1990-1994,94.5304,96.3993,95.8181,95.5826,80.4000,61.5333,0.5721,0.5380,72.0000,0.4665,92.8000,0.6069,55.2000,303,3,24,330
GHA,1995-1999,94.1179,96.4979,94.3080,94.9746,75.8000,83.8000,0.5653,0.5635,68.6000,0.4851,97.2000,0.5783,69.0000,319,10,26,355
GHA,2000-2004,96.4472,99.1504,96.9236,97.5071,32.0000,41.1333,0.6905,0.6715,29.8000,0.6530,34.0000,0.6724,33.0000,334,1,21,356
GHA,2005-2009,97.4344,98.5407,97.4662,97.8138,21.4000,19.9333,0.7346,0.7640,17.6000,0.6098,62.8000,0.7158,23.8000,510,0,25,535
GHA,2010-2014,95.8437,98.0618,97.1096,97.0050,41.6000,32.1333,0.6926,0.6203,50.6000,0.6042,66.0000,0.7002,37.6000,277,0,18,295
GHA,2015-2019,96.9740,96.4617,95.6367,96.3574,69.2000,66.2667,0.6462,0.7184,30.2000,0.4928,109.0000,0.6386,74.2000,362,0,43,405
GHA,2020-2024,94.9249,98.3213,96.7214,96.6559,37.8000,51.6000,0.7008,0.5963,71.6000,0.6865,43.2000,0.7276,32.2000,470,1,30,501
GHA,2025-2029,82.2149,98.4105,80.6680,87.0978,146.0000,64.0000,0.3316,0.3499,146.0000,0.6305,29.0000,0.2171,22.0000,4,0,2,6
GIN,1955-1959,,78.1134,41.4369,59.7751,68.0000,72.5000,0.1663,,,0.2145,51.5000,0.0827,36.5000,9,1,8,18
GIN,1960-1964,71.3392,88.6891,87.3742,84.6806,72.0000,67.4167,0.3913,0.3697,59.0000,0.2696,73.0000,0.4565,38.2500,70,11,13,94
GIN,1965-1969,80.5928,89.5397,89.9047,88.7373,75.0000,75.2666,0.4349,0.4355,76.5000,0.3332,90.6000,0.5194,44.6000,102,12,14,128
GIN,1970-1974,83.9186,95.2115,94.8918,91.3406,68.6000,71.4000,0.5018,0.4718,68.4000,0.4575,79.6000,0.5925,45.4000,293,4,23,320
GIN,1975-1979,93.4449,98.8735,98.1812,96.8332,35.4000,39.0000,0.6971,0.6098,48.2000,0.7046,28.6000,0.7568,18.6000,428,5,11,444
GIN,1980-1984,94.9179,98.0570,97.7564,96.9104,43.0000,48.9333,0.6775,0.5739,64.6000,0.6310,47.4000,0.6970,29.4000,660,1,25,686
GIN,1985-1989,98.5473,99.4423,99.0219,99.0038,5.2000,8.5333,0.8469,0.8052,11.2000,0.7469,15.8000,0.7482,7.6000,667,0,9,676
GIN,1990-1994,96.7595,99.3187,97.0074,97.6952,29.8000,19.8667,0.7238,0.7093,33.0000,0.7055,20.0000,0.6735,35.8000,324,0,13,337
GIN,1995-1999,94.9803,98.5099,94.9977,96.1627,49.4000,50.7333,0.6430,0.6260,50.8000,0.6572,44.6000,0.6119,58.0000,304,1,30,335
GIN,2000-2004,96.9309,99.0612,97.3125,97.7682,29.4000,31.4000,0.7104,0.7137,18.6000,0.6492,44.0000,0.6911,27.4000,426,2,18,446
GIN,2005-2009,97.3814,98.2566,97.2688,97.6356,27.0000,29.6000,0.7188,0.7634,22.8000,0.5792,78.6000,0.7021,28.0000,365,10,11,386
GIN,2010-2014,96.3492,98.9611,97.2103,97.5069,21.8000,24.0667,0.7300,0.6586,35.6000,0.6867,33.6000,0.7026,34.4000,316,2,18,336
GIN,2015-2019,94.8795,98.9637,96.5714,96.8049,56.4000,45.4000,0.6767,0.5663,84.2000,0.7142,29.4000,0.6819,55.6000,360,1,28,389
GIN,2020-2024,95.8585,98.1831,95.5944,96.5453,43.2000,44.8667,0.6908,0.6615,49.6000,0.6808,47.4000,0.6822,49.0000,311,1,30,342
GIN,2025-2029,84.2572,98.4105,80.6680,87.7785,142.0000,81.0000,0.3524,0.4114,127.0000,0.6305,29.0000,0.2171,22.0000,4,0,2,6
GMB,1965-1969,87.5000,81.0310,92.5722,86.9350,69.8000,72.3667,0.4457,0.6841,26.0000,0.2859,86.2000,0.6545,36.2000,26,4,3,33
GMB,1970-1974,89.4659,97.9143,96.8827,94.7543,24.6000,35.5333,0.6597,0.6443,28.0000,0.6401,33.8000,0.7010,22.2000,148,3,8,159
GMB,1975-1979,93.2808,97.4237,97.6510,96.1185,37.8000,39.3333,0.6654,0.6422,42.8000,0.5920,50.6000,0.7251,23.0000,319,0,10,329
GMB,1980-1984,98.2375,98.2766,98.1585,98.2242,19.6000,12.3333,0.8080,0.8355,19.0000,0.6485,41.0000,0.7282,20.2000,577,5,14,596
GMB,1985-1989,95.7587,98.0630,97.5363,97.1193,59.8000,57.9333,0.6245,0.5202,78.4000,0.6028,54.2000,0.6384,43.4000,517,3,19,539
GMB,1990-1994,96.5273,97.7450,97.9919,97.4214,33.0000,30.4000,0.7011,0.6823,38.2000,0.5844,61.4000,0.7219,19.0000,295,1,7,303
GMB,1995-1999,83.0431,92.1325,90.6737,91.3415,74.2500,91.9167,0.5503,0.1638,160.0000,0.4375,90.7500,0.5759,58.5000,269,6,6,281
GMB,2000-2004,89.2593,96.7206,94.2524,93.8930,99.8000,81.1333,0.4952,0.2834,151.0000,0.5232,77.6000,0.5919,54.0000,212,7,9,228
GMB,2005-2009,91.6300,96.2655,94.6654,94.1870,98.0000,103.0000,0.5022,0.3524,130.4000,0.4806,88.4000,0.5976,57.6000,189,7,6,202
GMB,2010-2014,92.4607,96.6669,96.1447,95.0908,94.4000,86.9333,0.5539,0.4222,127.2000,0.4967,102.2000,0.6510,53.2000,227,1,14,242
GMB,2015-2019,90.5327,99.1207,98.1545,95.9360,77.0000,90.9333,0.6192,0.3517,132.6000,0.7335,29.4000,0.7681,19.6000,334,0,12,346
GMB,2020-2024,98.0015,98.4469,97.8232,98.0905,6.6000,12.8000,0.8119,0.8491,6.0000,0.7001,41.8000,0.7862,13.2000,387,0,13,400
GMB,2025-2029,89.5081,88.4105,80.6680,86.1955,155.0000,56.6667,0.3057,0.5801,58.0000,0.2411,72.0000,0.2171,22.0000,4,0,2,6
GNB,1970-1974,,95.8259,94.5870,95.2065,27.0000,27.0000,0.6494,,,0.5198,69.0000,0.5924,49.0000,43,2,3,48
GNB,1975-1979,94.3810,98.5770,97.7551,97.5383,28.0000,18.8666,0.7624,0.6510,46.0000,0.6836,36.0000,0.7237,28.8000,416,5,16,437
GNB,1980-1984,93.6758,97.4922,97.0401,96.0694,62.6000,68.5334,0.6066,0.5152,75.0000,0.5816,61.8000,0.6521,43.4000,550,0,29,579
GNB,1985-1989,97.6671,99.6386,99.0360,98.7805,10.2000,17.6000,0.8251,0.7218,34.2000,0.7726,10.8000,0.7526,5.6000,627,0,9,636
GNB,1990-1994,97.8620,99.2012,97.7455,98.2696,22.0000,10.6667,0.7600,0.8046,17.5000,0.6847,26.5000,0.6937,25.5000,253,1,8,262
GNB,1995-1999,96.6295,98.5572,95.9565,97.1854,26.6000,29.1333,0.7176,0.7345,19.5000,0.6592,43.2000,0.6596,41.0000,380,0,31,411
GNB,2000-2004,,91.2014,80.0773,85.6393,73.3333,77.0000,0.5098,,,0.4477,88.0000,0.4724,68.6667,129,0,6,135
GNB,2005-2009,92.9827,98.8704,97.7796,96.5443,47.2000,51.1333,0.6746,0.6346,49.6000,0.6453,53.6000,0.7336,24.6000,276,0,12,288
GNB,2010-2014,97.7793,98.9868,98.2854,98.3505,6.2000,5.6667,0.8060,0.7777,7.4000,0.6896,36.4000,0.7632,13.0000,306,0,8,314
GNB,2015-2019,96.2542,98.8840,97.6569,97.5984,26.0000,22.4667,0.7349,0.6646,45.4000,0.7094,35.4000,0.7371,29.2000,335,0,16,351
GNB,2020-2024,96.0270,98.6315,95.7689,96.8091,30.6000,27.3333,0.7096,0.6663,43.2000,0.7231,31.6000,0.6830,47.0000,327,0,29,356
GNQ,1965-1969,,95.0526,93.3510,94.2018,10.0000,12.5000,0.7439,,,0.5438,54.5000,0.6510,29.0000,28,1,3,32
GNQ,1970-1974,80.7494,97.2542,96.4528,92.3948,54.6000,50.2667,0.5596,0.4128,74.7500,0.5663,49.0000,0.6745,29.6000,244,6,8,258
GNQ,1975-1979,93.9299,97.8545,97.2135,96.3326,42.2000,29.4000,0.6664,0.6327,40.8000,0.6175,47.8000,0.6872,35.4000,295,5,14,314
GNQ,1980-1984,90.7892,96.2621,96.3560,94.4691,82.4000,89.1333,0.5049,0.3674,102.6000,0.5117,73.0000,0.6200,49.8000,345,1,22,368
GNQ,1985-1989,93.3497,92.1811,92.8594,92.7967,112.4000,99.0667,0.3169,0.3753,103.4000,0.2471,124.8000,0.3871,97.0000,482,3,70,555
GNQ,1990-1994,,99.8556,89.2848,94.5702,99.0000,118.3333,0.5209,,,0.7061,5.0000,0.4123,114.0000,5,0,0,5
GNQ,1995-1999,83.6908,91.1950,88.6681,88.1398,135.4000,134.9333,0.2989,0.1419,161.5000,0.3074,126.2000,0.4195,97.8000,177,4,41,222
GNQ,2000-2004,94.1088,97.4078,94.9951,95.4706,62.2000,57.2000,0.5854,0.6071,65.2500,0.5487,61.2000,0.5919,61.2000,152,1,16,169
GNQ,2005-2009,70.1389,88.5778,88.9013,87.0388,97.8000,101.4000,0.4959,0.0699,190.0000,0.4299,97.6000,0.5680,66.8000,112,2,24,138
GNQ,2010-2014,100.0000,96.3657,95.9605,96.2339,58.0000,78.4667,0.6527,1.0000,1.0000,0.5077,92.0000,0.6500,51.8000,73,1,6,80
GNQ,2015-2019,94.1224,97.7194,96.0145,95.9521,75.8000,62.1333,0.6279,0.5565,92.0000,0.6097,68.8000,0.6589,56.6000,336,0,28,364
GNQ,2020-2024,93.2979,98.3033,96.2498,95.9503,58.0000,63.8000,0.6481,0.4677,104.0000,0.6945,51.6000,0.7112,39.6000,279,0,19,298
GNQ,2025-2029,85.3472,94.0935,88.5725,89.3378,124.0000,78.3333,0.4043,0.4452,110.0000,0.4216,48.0000,0.3725,11.0000,7,1,1,9
GRC,1945-1949,88.7500,95.8423,88.8524,92.1268,26.5000,26.0833,0.5158,0.6403,18.0000,0.4727,23.7500,0.4866,20.5000,56,4,11,71
GRC,1950-1954,89.7322,99.8401,88.7302,93.1592,13.6000,17.4667,0.6692,0.6278,10.2500,0.7415,6.4000,0.5398,12.6000,59,4,17,80
GRC,1955-1959,90.5440,94.6373,92.6136,93.3395,21.0000,14.4000,0.6464,0.5999,17.6667,0.4919,32.0000,0.6737,10.4000,77,0,11,88
GRC,1960-1964,76.3695,92.7348,83.5222,84.2088,75.0000,65.0000,0.3782,0.4581,47.2500,0.3815,59.0000,0.3569,42.5000,67,7,21,95
GRC,1965-1969,84.7159,93.8617,90.5014,91.2470,55.0000,60.4667,0.5284,0.5848,42.0000,0.4894,61.4000,0.5323,46.2000,111,3,21,135
GRC,1970-1974,86.8007,94.1001,89.7520,90.2176,73.6000,65.0000,0.4799,0.5484,50.8000,0.3973,85.6000,0.4013,67.8000,261,3,64,328
GRC,1975-1979,88.4411,95.8837,90.0742,91.4663,99.6000,96.4000,0.3687,0.3700,89.4000,0.4565,79.6000,0.3294,88.6000,401,6,93,500
GRC,1980-1984,88.9786,93.9924,86.5932,89.8548,123.8000,122.2667,0.2534,0.2483,124.8000,0.3550,108.2000,0.2499,112.4000,542,20,150,712
GRC,1985-1989,92.2312,95.8952,83.8822,90.6695,127.4000,125.4667,0.2049,0.2921,123.4000,0.4205,105.4000,0.1335,118.6000,498,8,192,698
GRC,1990-1994,89.9305,97.2411,79.5642,88.9119,130.4000,130.0667,0.2378,0.2421,123.0000,0.5024,77.2000,0.1390,109.2000,230,20,112,362
GRC,1995-1999,86.2072,99.0294,84.0826,89.7731,144.0000,139.6667,0.3147,0.2153,152.2000,0.7082,29.8000,0.2432,125.0000,205,30,65,300
GRC,2000-2004,92.0005,99.5674,81.8790,91.1490,128.0000,132.4667,0.3558,0.3902,116.8000,0.6860,20.6000,0.2305,120.8000,238,51,71,360
GRC,2005-2009,84.5403,99.3319,84.5995,89.4905,156.6000,150.2667,0.2701,0.1400,174.8000,0.6918,33.0000,0.2709,126.4000,417,60,78,555
GRC,2010-2014,90.0640,98.8335,80.5246,89.8073,149.2000,152.3333,0.2884,0.3047,162.0000,0.6727,36.4000,0.1804,138.4000,230,55,71,356
GRC,2015-2019,87.9775,96.5345,77.7888,87.4336,161.0000,160.8666,0.2432,0.2360,171.2000,0.4977,109.4000,0.1576,149.4000,284,71,105,460
GRC,2020-2024,91.6073,97.6325,79.9525,89.7307,140.0000,141.1334,0.3282,0.3649,136.4000,0.6199,67.2000,0.2036,147.0000,276,87,75,438
GRC,2025-2029,83.9601,99.9995,97.3031,93.7542,73.0000,118.0000,0.5889,0.4023,129.0000,0.7279,1.0000,0.6405,2.0000,19,0,1,20
GRD,1970-1974,,92.0127,86.7918,89.4023,88.0000,88.0000,0.4434,,,0.3894,102.0000,0.3482,90.0000,36,0,12,48
GRD,1975-1979,87.0640,94.4197,96.6571,94.9069,63.6000,72.5667,0.5683,0.2460,107.0000,0.3616,95.8000,0.6567,37.0000,266,8,8,282
GRD,1980-1984,83.1446,90.7977,92.8035,89.4422,119.6000,102.0667,0.2625,0.1341,140.2500,0.2500,120.8000,0.4954,70.8000,383,20,25,428
GRD,1985-1989,76.8279,86.4654,84.9822,82.7585,136.8000,136.5333,0.1234,0.0465,149.2000,0.2484,127.8000,0.2940,113.8000,455,11,137,603
GRD,1990-1994,92.8133,98.1627,97.3937,96.1232,71.8000,88.5333,0.5727,0.3751,100.2000,0.5799,48.4000,0.6811,25.2000,230,0,17,247
GRD,1995-1999,91.5901,95.1756,94.8705,93.8787,88.4000,84.4667,0.5082,0.4182,104.2000,0.4268,107.4000,0.6087,57.0000,263,0,33,296
GRD,2000-2004,94.7312,96.1969,96.0541,95.6608,57.2000,46.4000,0.6068,0.5819,62.2000,0.4869,91.0000,0.6500,32.8000,316,11,14,341
GRD,2005-2009,90.5496,96.9920,96.1530,94.5649,102.0000,112.1333,0.5148,0.3158,136.8000,0.5120,83.2000,0.6541,48.6000,313,9,11,333
GRD,2010-2014,94.6411,97.3121,96.9214,96.2915,64.8000,65.0000,0.6370,0.5376,90.0000,0.5444,88.8000,0.6912,40.8000,309,3,17,329
GRD,2015-2019,92.5754,98.0748,97.5974,96.0825,67.0000,66.8667,0.6319,0.4313,115.6000,0.6447,55.8000,0.7363,28.6000,301,2,12,315
GRD,2020-2024,96.5502,97.7219,97.3672,97.2131,25.0000,34.7333,0.7427,0.7245,32.4000,0.6298,64.0000,0.7596,19.0000,368,3,16,387
GRD,2025-2029,86.8156,86.5136,86.6281,86.6525,150.0000,59.3333,0.3186,0.4917,94.0000,0.1984,77.0000,0.3277,15.0000,6,0,2,8
GTM,1945-1949,79.1667,90.7678,90.8327,90.0647,33.2500,26.7083,0.4290,0.3888,34.0000,0.2658,38.5000,0.5534,17.7500,50,4,6,60
GTM,1950-1954,83.0449,90.1941,91.6075,88.7942,30.0000,34.1333,0.4823,0.4777,19.5000,0.3071,33.0000,0.6235,10.8000,52,4,9,65
GTM,1955-1959,93.7742,93.4044,92.0571,92.9351,23.6000,22.8667,0.6051,0.6752,9.3333,0.4394,31.4000,0.6247,12.4000,75,1,13,89
GTM,1960-1964,80.0178,96.8186,90.9920,89.2761,41.2500,39.6667,0.5381,0.5525,35.0000,0.5858,33.2500,0.5849,26.5000,70,3,17,90
GTM,1965-1969,93.7824,94.5498,94.0213,93.8098,33.4000,39.7333,0.6676,0.8985,5.5000,0.5367,49.2000,0.6838,24.0000,110,3,13,126
GTM,1970-1974,88.5353,93.8169,91.2136,91.1886,60.8000,42.4667,0.5318,0.6009,45.6000,0.3774,84.2000,0.4331,67.4000,265,15,40,320
GTM,1975-1979,84.6221,86.7395,84.5410,85.3008,126.2000,118.8666,0.1691,0.2137,115.6000,0.1203,124.4000,0.1775,103.0000,303,22,104,429
GTM,1980-1984,88.7097,83.5598,82.2015,84.8237,133.0000,135.2667,0.1500,0.2345,125.0000,0.1428,132.4000,0.1933,117.8000,389,28,142,559
GTM,1985-1989,93.1225,97.2336,96.3359,95.5640,92.2000,101.2667,0.4959,0.3492,116.0000,0.5266,79.6000,0.5745,61.6000,620,4,47,671
GTM,1990-1994,94.8220,97.4044,97.3474,96.5246,54.4000,52.0000,0.6366,0.5232,77.8000,0.5692,60.0000,0.6899,26.0000,312,0,15,327
GTM,1995-1999,93.3125,95.0372,94.8774,94.4091,84.6000,84.9333,0.5339,0.5210,82.6000,0.3951,118.4000,0.6103,58.6000,268,1,35,304
GTM,2000-2004,93.5733,93.4531,93.3199,93.4488,109.6000,101.1333,0.4663,0.4830,86.6000,0.3130,139.0000,0.5325,78.4000,301,0,45,346
GTM,2005-2009,94.8130,96.6805,95.6842,95.7259,91.0000,100.0000,0.5765,0.5473,78.4000,0.4460,119.2000,0.6218,65.6000,361,1,37,399
GTM,2010-2014,96.3962,97.1908,96.8142,96.8004,50.0000,60.1333,0.6733,0.6619,33.0000,0.5299,90.6000,0.6847,43.2000,428,1,28,457
GTM,2015-2019,94.7609,92.9828,92.8025,93.5154,99.4000,79.0667,0.4994,0.5814,76.4000,0.3182,139.0000,0.5293,89.2000,394,18,46,458
GTM,2020-2024,94.2327,92.8514,92.5131,93.1991,99.8000,113.0667,0.4905,0.5348,86.4000,0.3498,127.4000,0.5480,86.2000,376,13,48,437
GTM,2025-2029,88.3904,99.6065,99.5132,95.8367,32.0000,63.3333,0.6989,0.5429,72.0000,0.7026,23.0000,0.7291,1.0000,10,0,0,10
GUY,1965-1969,81.3492,91.5244,92.7958,91.4079,46.0000,40.1250,0.5702,0.4638,71.0000,0.3972,79.5000,0.6326,36.5000,70,2,13,85
GUY,1970-1974,83.2473,93.0987,94.6732,90.3397,72.6000,66.0667,0.4665,0.4380,75.0000,0.3882,90.8000,0.5907,44.6000,287,2,26,315
GUY,1975-1979,95.3473,94.5574,98.2514,96.0521,48.0000,58.4000,0.6411,0.7370,23.8000,0.3680,96.8000,0.7571,15.4000,508,5,8,521
GUY,1980-1984,96.4559,96.5365,98.1457,97.0461,44.4000,39.5333,0.6833,0.6869,30.2000,0.5042,84.4000,0.7236,19.6000,708,4,19,731
GUY,1985-1989,97.8061,96.6105,98.0413,97.4860,48.4000,51.4667,0.6594,0.7130,24.0000,0.4705,93.6000,0.6721,31.0000,676,0,25,701
GUY,1990-1994,96.4319,98.4653,98.3303,97.7425,35.2000,40.2000,0.7080,0.6441,43.8000,0.6223,44.8000,0.7514,15.4000,348,0,17,365
GUY,1995-1999,96.9727,98.2169,98.0023,97.7306,16.0000,16.5333,0.7629,0.7730,12.8000,0.6298,54.0000,0.7754,11.4000,344,0,10,354
GUY,2000-2004,97.3873,98.7025,98.0906,98.0602,17.8000,16.3333,0.7281,0.7505,10.2000,0.6132,55.8000,0.7227,16.0000,344,2,10,356
GUY,2005-2009,97.6853,98.3583,97.2741,97.7726,22.4000,24.6667,0.7314,0.7937,15.4000,0.5969,59.6000,0.7033,26.0000,371,2,20,393
GUY,2010-2014,96.3770,97.2068,96.5850,96.7230,52.2000,41.2667,0.6667,0.6592,32.0000,0.5266,95.4000,0.6703,46.0000,324,3,24,351
GUY,2015-2019,96.3834,97.4030,96.7601,96.8488,51.6000,51.6667,0.6792,0.6726,41.2000,0.5628,89.8000,0.6920,50.8000,425,1,20,446
GUY,2020-2024,96.8389,96.9028,96.2400,96.6606,39.2000,47.6000,0.7006,0.7391,23.2000,0.5566,91.4000,0.7016,44.6000,448,1,29,478
GUY,2025-2029,94.1667,99.6065,99.5132,97.7622,9.0000,21.0000,0.8160,0.7429,12.0000,0.7026,23.0000,0.7291,1.0000,20,0,0,20
HND,1945-1949,86.6667,93.8672,93.7199,93.6226,19.2500,17.7500,0.6112,0.5819,20.0000,0.4480,31.0000,0.6520,10.5000,56,2,5,63
HND,1950-1954,91.0115,95.4970,95.9603,94.2330,12.2000,13.5333,0.7041,0.6585,8.7500,0.5114,21.4000,0.7698,3.8000,58,0,5,63
HND,1955-1959,96.5686,95.9590,94.7861,96.0343,15.2000,13.1333,0.7143,0.7614,8.6667,0.5337,27.0000,0.7104,8.2000,77,1,9,87
HND,1960-1964,75.9975,98.4960,93.3233,89.2722,42.5000,40.2500,0.5378,0.4484,48.7500,0.6813,17.7500,0.6839,16.5000,54,1,11,66
HND,1965-1969,84.6217,93.4400,89.6189,90.5948,59.8000,56.1333,0.5184,0.5817,41.5000,0.4703,67.0000,0.5224,50.6000,96,5,20,121
HND,1970-1974,85.1821,95.0624,91.5925,90.6123,68.0000,59.2000,0.5144,0.4975,66.0000,0.4456,80.0000,0.4551,66.0000,237,8,38,283
HND,1975-1979,85.0700,92.0768,88.8062,88.6510,112.4000,110.9333,0.2687,0.2326,111.4000,0.2607,112.4000,0.3076,93.2000,342,19,57,418
HND,1980-1984,93.0306,94.7391,93.4472,93.7390,100.2000,99.6667,0.4319,0.4399,90.2000,0.3911,105.6000,0.4640,91.4000,561,16,68,645
HND,1985-1989,94.2151,95.8717,94.3132,94.8000,105.2000,105.1333,0.4211,0.4128,98.6000,0.4138,103.8000,0.4425,95.4000,581,8,67,656
HND,1990-1994,95.9430,97.3760,98.0711,97.1300,53.8000,72.9333,0.6482,0.5780,64.0000,0.5242,69.8000,0.7253,17.4000,333,0,16,349
HND,1995-1999,95.5390,98.0794,97.4278,97.0154,30.2000,21.5333,0.7176,0.6668,46.2000,0.6459,45.6000,0.7538,19.2000,406,0,12,418
HND,2000-2004,91.0154,92.5434,92.5518,92.0369,106.0000,83.4667,0.4523,0.3845,115.6000,0.3540,122.8000,0.5372,59.8000,288,1,45,334
HND,2005-2009,92.3611,95.8998,96.7297,94.9968,95.6000,115.2000,0.5351,0.4091,119.6000,0.3890,132.8000,0.6787,38.2000,346,1,24,371
HND,2010-2014,93.4633,93.6342,93.7442,93.6139,110.4000,100.3333,0.4716,0.4728,105.6000,0.3185,142.6000,0.5451,83.6000,313,0,41,354
HND,2015-2019,95.1479,90.0269,90.1988,91.7912,124.6000,124.2667,0.3923,0.5801,75.8000,0.1728,165.8000,0.4223,113.0000,368,13,71,452
HND,2020-2024,94.7620,94.9421,94.6876,94.7972,79.2000,95.4000,0.5815,0.5694,74.8000,0.4456,110.2000,0.6325,65.0000,389,7,38,434
HND,2025-2029,81.6667,80.4644,80.6680,80.9330,169.0000,89.0000,0.1867,0.3338,151.0000,0.1036,91.0000,0.2171,22.0000,2,0,1,3
HRV,1990-1994,,93.3122,74.0171,83.6647,162.3333,165.9444,0.1835,,,0.3435,132.0000,0.1141,143.6667,82,6,49,137
