Country name,Year,Pillar 1 Score Normalized,Pillar 2 Score Normalized,Pillar 3 Score Normalized
IDN,2015,92.7996,98.67576769628664,96.64324770262829
IDN,2016,92.0914,95.58568923341562,94.46512027807974
IDN,2017,93.26820000000002,97.27984549099968,96.23546294419776
IDN,2018,91.54920000000001,97.60143461038165,95.35213401215574
IDN,2019,91.15119999999999,97.96029029332948,96.41130988570973
IDN,2020,92.5082,96.9287071345668,94.51302270452186
IDN,2021,92.14080000000001,98.19973050283458,95.31282945712631
IDN,2022,90.737,95.37650906735094,91.46630555606733
IDN,2023,89.89760000000003,95.32908812679162,93.6488342719343
IDN,2024,89.73020000000001,95.75333799757715,91.1983385637051
IDN,2025,74.99799999999999,99.98791629137781,95.55643581381923
IND,1946,,91.38005091404625,62.53252349573074
IND,1947,,63.701351649121605,37.28958245051617
IND,1948,,99.96100719234522,93.42426605908375
IND,1949,35.476200000000006,99.92739620449697,80.88263291388003
IND,1950,41.86500000000001,88.17583725376905,85.91791489335569
IND,1951,53.205199999999984,78.81208005304647,36.04708767577017
IND,1952,61.66659999999999,92.34938774183918,89.26299865095302
IND,1953,,89.55013063606002,84.8654944901974
IND,1954,,84.83311789130144,87.14567045996566
IND,1955,,72.4815368040317,66.18191048797014
IND,1956,,92.46484300825449,84.88238316618661
IND,1957,33.86940000000001,97.81640277133256,81.77169376019718
IND,1958,19.4756,98.83803464064167,75.39278966126433
IND,1959,51.2858,99.89622226712714,86.02835659876396
IND,1960,52.20939999999999,99.90190871824346,93.57390996390941
IND,1961,48.375,97.21658372233058,82.96075890545002
IND,1962,67.5284,96.36564693028106,98.67193593357531
IND,1963,75.2526,97.52761228963939,97.45195939348159
IND,1965,,94.35497874181176,92.2474835872776
IND,1966,,93.776483884496,90.11295965346484
IND,1967,,89.55490319324694,86.84996509673628
IND,1968,66.0018,97.79152454769867,90.35359769740815
IND,1969,72.6894,96.73445390268247,90.44193059061234
IND,1970,82.79419999999999,99.98771320383794,92.12782987678432
IND,1971,85.01159999999999,96.73780484709032,96.8463212369471
IND,1972,80.916,96.86128207133045,96.35378603173433
IND,1973,83.5326,97.21434975939204,97.23803616428484
IND,1974,83.583,93.37244122392738,92.6564966130528
IND,1975,86.3518,97.80513141286987,95.77179202158476
IND,1976,86.70300000000002,95.9958245201803,96.61540697614909
IND,1977,86.0224,97.2689803076167,97.39003424818779
IND,1978,90.34,96.01471166138809,94.7652269326275
IND,1979,92.91980000000001,96.79609097103263,96.22553444982836
IND,1980,90.62780000000001,94.26369089264082,93.05465994395006
IND,1981,90.32700000000001,94.64234761072585,94.54280818763011
IND,1982,90.7834,95.970032402617,95.84712575205788
IND,1983,89.97919999999998,92.13330259941895,92.57072261014999
IND,1984,90.6654,93.19524734539198,93.8892676046535
IND,1985,91.5266,92.8573096790506,93.21801950079121
IND,1986,92.34899999999999,94.11127369396941,93.89929845463497
IND,1987,93.87979999999999,94.57279012832086,94.49746465148938
IND,1988,94.5008,96.53959140817855,95.39645399217592
IND,1989,95.45099999999998,94.49490605678123,94.00994487126734
IND,1990,95.87039999999999,96.34351038843538,96.0286022522329
IND,1991,93.64099999999999,97.09097407892185,97.82248670912377
IND,1992,91.0934,92.9718510515365,93.9924420616058
IND,1993,87.06800000000001,91.62233434910952,91.19782678564482
IND,1994,79.201,87.85160799636878,87.27555973166452
IND,1995,80.9254,90.28083960450734,88.73064711265053
IND,1996,83.2562,89.6404030475316,86.01157027838678
IND,1997,84.19380000000001,90.63096252324083,89.00516486418434
IND,1998,86.24100000000003,89.10333804834906,87.92070715445257
IND,1999,87.6958,91.64772029159309,89.86802267381518
IND,2000,90.219,91.53866228268363,89.68040483691681
IND,2001,89.6654,92.88909287904006,90.94664611365977
IND,2002,88.28980000000001,92.38543578016585,90.1480676284
IND,2003,85.3818,90.1369520825104,88.90761996589511
IND,2004,86.01419999999999,92.79719576724949,91.83724229415773
IND,2005,86.19300000000001,89.31546298374184,87.10882243962554
IND,2006,86.0968,93.7480516289144,92.59160315500938
IND,2007,88.3674,92.6812327819845,90.54019197818597
IND,2008,89.88380000000001,89.79860824108927,88.90055742866325
IND,2009,91.20599999999999,91.29475414730142,88.95429412499257
IND,2010,90.12,91.18833627641025,90.2354793210957
IND,2011,88.6026,93.02353683043306,90.49014008389067
IND,2012,89.82520000000001,93.45611329035323,91.24050907587213
IND,2013,92.352,91.61299232227555,89.69227808791528
IND,2014,90.738,92.74662696982222,91.17111197089827
IND,2015,89.89959999999999,89.26276176714592,88.1406693647606
IND,2016,89.3432,91.37253667507109,87.93391102840778
IND,2017,89.37119999999999,91.31607833898762,89.87999828042571
IND,2018,88.33340000000003,92.56506670917965,90.67540374171176
IND,2019,89.3872,92.02556465951866,90.51501249762023
IND,2020,91.4392,90.33029142046533,88.8053667094513
IND,2021,88.19380000000001,87.64232628653419,84.43508914150254
IND,2022,84.98459999999999,87.9522378723737,82.36945053460336
IND,2023,86.66759999999998,87.71310229417838,84.75822580876287
IND,2024,85.85880000000002,87.33688262657178,79.72673098693328
IND,2025,71.84119999999999,89.10932913077517,73.32776518803749
IRL,1956,,95.51826417017922,99.50183523612417
IRL,1957,,96.21830692010637,90.72709332579996
IRL,1958,,95.29080612552637,95.37987238302289
IRL,1959,73.9048,96.62031870527632,93.43255686366028
IRL,1960,78.2946,94.02293061412655,82.09790109581918
IRL,1961,66.0334,93.44484193189054,91.02894002575268
IRL,1962,50.0,89.95793041611623,88.21569602839753
IRL,1963,60.5556,97.32452474977077,95.3476303652253
IRL,1965,,94.15493751504115,80.11701293570226
IRL,1966,,91.67534019701523,88.10433312248077
IRL,1967,,75.10512318782449,84.63734383092489
IRL,1968,42.7672,81.72354302460305,79.13050954670793
IRL,1969,45.98480000000001,88.36572410354621,81.61642029670845
IRL,1970,55.0,87.27311313905302,87.3229503800464
IRL,1971,64.554,94.78075176914633,91.08390498942667
IRL,1972,72.33340000000001,96.14417996805432,84.6410286329589
IRL,1973,72.1936,91.50261424435696,79.96532191863548
IRL,1974,73.00399999999999,91.7534273560947,80.29930828077373
IRL,1975,65.9006,93.43600762390625,78.0281396048664
IRL,1976,67.76400000000001,92.65401905164211,70.44891124335456
IRL,1977,72.40119999999999,96.07096690993168,79.72754983182972
IRL,1978,71.435,95.01450552753512,78.39487976286252
IRL,1979,72.7678,93.3379163421497,72.81731775071495
IRL,1980,74.8304,95.51816262640929,74.39175177535809
IRL,1981,77.93279999999999,95.20987574088873,75.32973860423793
IRL,1982,79.92599999999999,93.82908355732195,76.11634148288715
IRL,1983,80.892,94.25566893481601,78.41790977557507
IRL,1984,81.44659999999999,93.06384970709699,75.908969012862
IRL,1985,86.32220000000001,92.61228456219911,74.84897429441159
IRL,1986,87.0856,96.73496162153215,74.76320029150878
IRL,1987,85.822,95.8623960064866,76.59894819373052
IRL,1988,82.5368,95.334673034138,75.02297883490654
IRL,1989,82.44239999999999,93.84106572217422,81.00105835702865
IRL,1990,81.918,95.91722964225114,78.87687234003353
IRL,1991,79.19220000000001,95.61473075161682,73.39235157924473
