Year,Country,TopicTag,YesVotes_Topic,NoVotes_Topic,AbstainVotes_Topic,TotalVotes_Topic
1981,TUR,RECOMMENDATIONS,1,0,0,1
1981,TUR,RESOURCES (GENERAL),1,0,0,1
1981,TUR,SCIENCE AND TECHNOLOGY,0,0,1,1
1981,TUR,SKILLS DEVELOPMENT,1,0,0,1
1981,TUR,SOCIAL DEVELOPMENT,12,0,0,12
1981,TUR,SPACE SCIENCES,0,0,1,1
1981,TUR,SPECIAL CATEGORIES OF WORKERS,1,0,0,1
1981,TUR,SPECIAL GROUPS,1,0,0,1
1981,TUR,STATISTICS,1,0,0,1
1981,TUR,TRADE (GENERAL MATERIALS),1,0,0,1
1981,TUR,TRADE IN COMMODITIES,1,0,0,1
1981,TUR,TRANSNATIONAL CORPORATIONS,1,0,0,1
1981,TUR,WATER,1,0,0,1
1981,TUR,WELFARE AND SOCIAL SERVICES,3,0,0,3
1981,TUR,WOMEN'S ADVANCEMENT,1,0,0,1
1981,TZA,BANKING AND INVESTMENT,1,0,0,1
1981,TZA,COMMUNICATION AND MASS MEDIA,1,0,0,1
1981,TZA,COMPUTER SCIENCE AND TECHNOLOGY,0,0,1,1
1981,TZA,CRIME AND CRIMINAL JUSTICE,1,0,0,1
1981,TZA,CULTURE,1,0,0,1
1981,TZA,DEVELOPMENT,3,0,0,3
1981,TZA,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1981,TZA,DEVELOPMENT FINANCE,3,0,0,3
1981,TZA,DISARMAMENT AND MILITARY QUESTIONS,30,0,1,31
1981,TZA,DISCRIMINATION,15,0,0,15
1981,TZA,ECONOMIC CONDITIONS,2,0,0,2
1981,TZA,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1981,TZA,EDUCATIONAL PERSONNEL AND POPULATION,1,0,0,1
1981,TZA,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1981,TZA,EMPLOYMENT PROMOTION AND PLANNING,1,0,0,1
1981,TZA,ENVIRONMENT,1,0,0,1
1981,TZA,GENERAL AND NATIONAL LAW,4,0,0,4
1981,TZA,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
1981,TZA,HUMAN RIGHTS,26,0,0,26
1981,TZA,INTERNATIONAL LAW,10,0,0,10
1981,TZA,INTERNATIONAL RELATIONS,29,0,1,30
1981,TZA,INTERNATIONAL TRADE LAW,3,0,0,3
1981,TZA,LAW OF WAR,1,0,0,1
1981,TZA,MAINTENANCE OF PEACE AND SECURITY,22,0,0,22
1981,TZA,MARINE RESOURCES,1,0,0,1
1981,TZA,MINERAL RESOURCES,1,0,0,1
1981,TZA,NON-FORMAL EDUCATION,2,0,0,2
1981,TZA,NUCLEAR SCIENCE,1,0,0,1
1981,TZA,No Tag,1,0,0,1
1981,TZA,POLITICAL AND LEGAL QUESTIONS,65,0,1,66
1981,TZA,POLITICAL EVENTS AND ISSUES,21,0,1,22
1981,TZA,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,8,0,0,8
1981,TZA,PUBLIC ADMINISTRATION,0,0,1,1
1981,TZA,PUBLIC FINANCE,9,0,0,9
1981,TZA,RECOMMENDATIONS,1,0,0,1
1981,TZA,SCIENCE AND TECHNOLOGY,1,0,0,1
1981,TZA,SKILLS DEVELOPMENT,1,0,0,1
1981,TZA,SOCIAL DEVELOPMENT,12,0,0,12
1981,TZA,SPACE SCIENCES,1,0,0,1
1981,TZA,SPECIAL CATEGORIES OF WORKERS,1,0,0,1
1981,TZA,SPECIAL GROUPS,1,0,0,1
1981,TZA,STATISTICS,1,0,0,1
1981,TZA,TRADE (GENERAL MATERIALS),1,0,0,1
1981,TZA,TRADE IN COMMODITIES,1,0,0,1
1981,TZA,TRANSNATIONAL CORPORATIONS,1,0,0,1
1981,TZA,WATER,1,0,0,1
1981,TZA,WELFARE AND SOCIAL SERVICES,3,0,0,3
1981,TZA,WOMEN'S ADVANCEMENT,1,0,0,1
1981,UGA,BANKING AND INVESTMENT,1,0,0,1
1981,UGA,COMMUNICATION AND MASS MEDIA,1,0,0,1
1981,UGA,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
1981,UGA,CRIME AND CRIMINAL JUSTICE,1,0,0,1
1981,UGA,CULTURE,1,0,0,1
1981,UGA,DEVELOPMENT,4,0,0,4
1981,UGA,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1981,UGA,DEVELOPMENT FINANCE,3,0,0,3
1981,UGA,DISARMAMENT AND MILITARY QUESTIONS,33,0,1,34
1981,UGA,DISCRIMINATION,15,0,0,15
1981,UGA,ECONOMIC CONDITIONS,2,0,0,2
1981,UGA,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1981,UGA,EDUCATIONAL PERSONNEL AND POPULATION,1,0,0,1
1981,UGA,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1981,UGA,EMPLOYMENT PROMOTION AND PLANNING,1,0,0,1
1981,UGA,ENVIRONMENT,2,0,0,2
1981,UGA,GENERAL AND NATIONAL LAW,4,0,0,4
1981,UGA,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
1981,UGA,HUMAN RIGHTS,26,0,0,26
1981,UGA,HUMANITARIAN AID AND RELIEF,1,0,0,1
1981,UGA,INTERNATIONAL LAW,12,0,0,12
1981,UGA,INTERNATIONAL RELATIONS,31,0,2,33
1981,UGA,INTERNATIONAL TRADE LAW,3,0,0,3
1981,UGA,LAW OF WAR,1,0,0,1
1981,UGA,MAINTENANCE OF PEACE AND SECURITY,26,0,1,27
1981,UGA,MARINE RESOURCES,1,0,0,1
1981,UGA,MINERAL RESOURCES,1,0,0,1
1981,UGA,NON-FORMAL EDUCATION,2,0,0,2
1981,UGA,NUCLEAR SCIENCE,1,0,0,1
1981,UGA,No Tag,1,0,0,1
1981,UGA,POLITICAL AND LEGAL QUESTIONS,68,0,2,70
1981,UGA,POLITICAL EVENTS AND ISSUES,21,0,1,22
1981,UGA,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,8,0,0,8
1981,UGA,PUBLIC ADMINISTRATION,1,0,0,1
1981,UGA,PUBLIC FINANCE,9,0,0,9
1981,UGA,RECOMMENDATIONS,1,0,0,1
1981,UGA,RESOURCES (GENERAL),1,0,0,1
1981,UGA,SCIENCE AND TECHNOLOGY,1,0,0,1
1981,UGA,SKILLS DEVELOPMENT,1,0,0,1
1981,UGA,SOCIAL DEVELOPMENT,12,0,0,12
1981,UGA,SPACE SCIENCES,1,0,0,1
1981,UGA,SPECIAL CATEGORIES OF WORKERS,1,0,0,1
1981,UGA,SPECIAL GROUPS,1,0,0,1
1981,UGA,STATISTICS,1,0,0,1
1981,UGA,TRADE (GENERAL MATERIALS),1,0,0,1
1981,UGA,TRADE IN COMMODITIES,1,0,0,1
1981,UGA,TRANSNATIONAL CORPORATIONS,1,0,0,1
1981,UGA,WATER,1,0,0,1
1981,UGA,WELFARE AND SOCIAL SERVICES,3,0,0,3
1981,UGA,WOMEN'S ADVANCEMENT,1,0,0,1
1981,UKR,BANKING AND INVESTMENT,1,0,0,1
1981,UKR,COMMUNICATION AND MASS MEDIA,1,0,0,1
1981,UKR,COMPUTER SCIENCE AND TECHNOLOGY,0,1,0,1
1981,UKR,CRIME AND CRIMINAL JUSTICE,1,0,0,1
1981,UKR,CULTURE,1,0,0,1
1981,UKR,DEVELOPMENT,3,0,1,4
1981,UKR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1981,UKR,DEVELOPMENT FINANCE,1,2,0,3
1981,UKR,DISARMAMENT AND MILITARY QUESTIONS,26,3,5,34
1981,UKR,DISCRIMINATION,15,0,0,15
1981,UKR,ECONOMIC CONDITIONS,1,0,1,2
1981,UKR,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1981,UKR,EDUCATIONAL PERSONNEL AND POPULATION,0,1,0,1
1981,UKR,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1981,UKR,EMPLOYMENT PROMOTION AND PLANNING,1,0,0,1
1981,UKR,ENVIRONMENT,1,1,0,2
1981,UKR,GENERAL AND NATIONAL LAW,3,0,1,4
1981,UKR,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
1981,UKR,HUMAN RIGHTS,25,1,0,26
1981,UKR,HUMANITARIAN AID AND RELIEF,0,1,0,1
1981,UKR,INTERNATIONAL LAW,7,2,3,12
1981,UKR,INTERNATIONAL RELATIONS,25,6,2,33
1981,UKR,INTERNATIONAL TRADE LAW,1,0,2,3
1981,UKR,LAW OF WAR,1,0,0,1
1981,UKR,MAINTENANCE OF PEACE AND SECURITY,21,3,3,27
1981,UKR,MARINE RESOURCES,1,0,0,1
1981,UKR,MINERAL RESOURCES,1,0,0,1
1981,UKR,NON-FORMAL EDUCATION,1,1,0,2
1981,UKR,NUCLEAR SCIENCE,1,0,0,1
1981,UKR,No Tag,0,1,0,1
1981,UKR,POLITICAL AND LEGAL QUESTIONS,65,5,0,70
1981,UKR,POLITICAL EVENTS AND ISSUES,21,1,0,22
1981,UKR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,7,1,0,8
1981,UKR,PUBLIC ADMINISTRATION,0,1,0,1
1981,UKR,PUBLIC FINANCE,1,7,0,8
1981,UKR,RECOMMENDATIONS,1,0,0,1
1981,UKR,RESOURCES (GENERAL),1,0,0,1
1981,UKR,SCIENCE AND TECHNOLOGY,1,0,0,1
1981,UKR,SKILLS DEVELOPMENT,0,1,0,1
1981,UKR,SOCIAL DEVELOPMENT,12,0,0,12
1981,UKR,SPACE SCIENCES,1,0,0,1
1981,UKR,SPECIAL CATEGORIES OF WORKERS,1,0,0,1
1981,UKR,SPECIAL GROUPS,1,0,0,1
1981,UKR,TRADE (GENERAL MATERIALS),1,0,0,1
1981,UKR,TRADE IN COMMODITIES,1,0,0,1
1981,UKR,TRANSNATIONAL CORPORATIONS,1,0,0,1
1981,UKR,WATER,1,0,0,1
1981,UKR,WELFARE AND SOCIAL SERVICES,3,0,0,3
1981,UKR,WOMEN'S ADVANCEMENT,1,0,0,1
1981,URY,BANKING AND INVESTMENT,1,0,0,1
1981,URY,COMMUNICATION AND MASS MEDIA,1,0,0,1
1981,URY,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
1981,URY,CRIME AND CRIMINAL JUSTICE,1,0,0,1
1981,URY,DEVELOPMENT,3,0,1,4
1981,URY,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1981,URY,DEVELOPMENT FINANCE,3,0,0,3
1981,URY,DISARMAMENT AND MILITARY QUESTIONS,27,0,3,30
1981,URY,DISCRIMINATION,13,0,1,14
1981,URY,ECONOMIC CONDITIONS,1,0,1,2
1981,URY,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1981,URY,EDUCATIONAL PERSONNEL AND POPULATION,1,0,0,1
1981,URY,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1981,URY,EMPLOYMENT PROMOTION AND PLANNING,1,0,0,1
1981,URY,ENVIRONMENT,2,0,0,2
1981,URY,GENERAL AND NATIONAL LAW,4,0,0,4
1981,URY,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
1981,URY,HUMAN RIGHTS,20,2,3,25
1981,URY,HUMANITARIAN AID AND RELIEF,1,0,0,1
1981,URY,INTERNATIONAL LAW,11,0,1,12
1981,URY,INTERNATIONAL RELATIONS,27,0,3,30
1981,URY,INTERNATIONAL TRADE LAW,2,0,1,3
1981,URY,LAW OF WAR,1,0,0,1
1981,URY,MAINTENANCE OF PEACE AND SECURITY,21,0,1,22
1981,URY,MARINE RESOURCES,1,0,0,1
1981,URY,MINERAL RESOURCES,1,0,0,1
1981,URY,NON-FORMAL EDUCATION,2,0,0,2
1981,URY,NUCLEAR SCIENCE,1,0,0,1
1981,URY,No Tag,1,0,0,1
1981,URY,POLITICAL AND LEGAL QUESTIONS,51,3,7,61
1981,URY,POLITICAL EVENTS AND ISSUES,15,2,3,20
1981,URY,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,8,0,0,8
1981,URY,PUBLIC ADMINISTRATION,1,0,0,1
1981,URY,PUBLIC FINANCE,9,0,0,9
1981,URY,RECOMMENDATIONS,1,0,0,1
1981,URY,RESOURCES (GENERAL),1,0,0,1
1981,URY,SCIENCE AND TECHNOLOGY,1,0,0,1
1981,URY,SKILLS DEVELOPMENT,1,0,0,1
1981,URY,SOCIAL DEVELOPMENT,11,0,0,11
1981,URY,SPACE SCIENCES,1,0,0,1
1981,URY,SPECIAL CATEGORIES OF WORKERS,1,0,0,1
1981,URY,SPECIAL GROUPS,1,0,0,1
1981,URY,STATISTICS,1,0,0,1
1981,URY,TRADE (GENERAL MATERIALS),1,0,0,1
1981,URY,TRADE IN COMMODITIES,1,0,0,1
1981,URY,TRANSNATIONAL CORPORATIONS,1,0,0,1
1981,URY,WATER,1,0,0,1
1981,URY,WELFARE AND SOCIAL SERVICES,3,0,0,3
1981,URY,WOMEN'S ADVANCEMENT,1,0,0,1
1981,USA,BANKING AND INVESTMENT,0,1,0,1
1981,USA,COMMUNICATION AND MASS MEDIA,0,1,0,1
1981,USA,COMPUTER SCIENCE AND TECHNOLOGY,0,1,0,1
1981,USA,CRIME AND CRIMINAL JUSTICE,0,0,1,1
1981,USA,CULTURE,0,1,0,1
1981,USA,DEVELOPMENT,1,1,2,4
1981,USA,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,0,0,1,1
1981,USA,DEVELOPMENT FINANCE,0,3,0,3
1981,USA,DISARMAMENT AND MILITARY QUESTIONS,7,14,13,34
1981,USA,DISCRIMINATION,0,8,6,14
1981,USA,ECONOMIC CONDITIONS,0,1,1,2
1981,USA,EDUCATIONAL FACILITIES AND TECHNOLOGY,0,1,0,1
1981,USA,EDUCATIONAL PERSONNEL AND POPULATION,0,1,0,1
1981,USA,EDUCATIONAL POLICY AND PLANNING,0,0,1,1
1981,USA,EMPLOYMENT PROMOTION AND PLANNING,0,0,1,1
1981,USA,ENVIRONMENT,1,0,1,2
1981,USA,GENERAL AND NATIONAL LAW,1,2,1,4
1981,USA,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,0,1,1,2
1981,USA,HUMAN RIGHTS,1,16,8,25
1981,USA,HUMANITARIAN AID AND RELIEF,1,0,0,1
1981,USA,INTERNATIONAL LAW,2,5,5,12
1981,USA,INTERNATIONAL RELATIONS,6,22,5,33
1981,USA,INTERNATIONAL TRADE LAW,1,1,1,3
1981,USA,LAW OF WAR,0,0,1,1
1981,USA,MAINTENANCE OF PEACE AND SECURITY,6,14,7,27
1981,USA,MARINE RESOURCES,0,1,0,1
1981,USA,MINERAL RESOURCES,0,0,1,1
1981,USA,NON-FORMAL EDUCATION,1,1,0,2
1981,USA,NUCLEAR SCIENCE,0,0,1,1
1981,USA,No Tag,1,0,0,1
1981,USA,POLITICAL AND LEGAL QUESTIONS,4,39,27,70
1981,USA,POLITICAL EVENTS AND ISSUES,1,16,5,22
1981,USA,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,3,5,0,8
1981,USA,PUBLIC ADMINISTRATION,0,1,0,1
1981,USA,PUBLIC FINANCE,2,7,0,9
1981,USA,RECOMMENDATIONS,0,0,1,1
1981,USA,RESOURCES (GENERAL),0,1,0,1
1981,USA,SCIENCE AND TECHNOLOGY,0,0,1,1
1981,USA,SKILLS DEVELOPMENT,0,1,0,1
1981,USA,SOCIAL DEVELOPMENT,2,8,2,12
1981,USA,SPACE SCIENCES,0,0,1,1
1981,USA,SPECIAL CATEGORIES OF WORKERS,0,0,1,1
1981,USA,SPECIAL GROUPS,0,1,0,1
1981,USA,STATISTICS,0,1,0,1
1981,USA,TRADE (GENERAL MATERIALS),0,1,0,1
1981,USA,TRADE IN COMMODITIES,0,1,0,1
1981,USA,TRANSNATIONAL CORPORATIONS,0,0,1,1
1981,USA,WATER,0,1,0,1
1981,USA,WELFARE AND SOCIAL SERVICES,2,1,0,3
1981,USA,WOMEN'S ADVANCEMENT,0,0,1,1
1981,VCT,BANKING AND INVESTMENT,1,0,0,1
1981,VCT,COMMUNICATION AND MASS MEDIA,1,0,0,1
1981,VCT,CULTURE,1,0,0,1
1981,VCT,DEVELOPMENT FINANCE,1,0,0,1
1981,VCT,DISARMAMENT AND MILITARY QUESTIONS,2,0,0,2
1981,VCT,DISCRIMINATION,5,0,0,5
1981,VCT,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,1,0,0,1
1981,VCT,HUMAN RIGHTS,6,0,0,6
1981,VCT,INTERNATIONAL LAW,1,0,0,1
1981,VCT,INTERNATIONAL RELATIONS,10,0,2,12
1981,VCT,MAINTENANCE OF PEACE AND SECURITY,2,0,0,2
1981,VCT,MARINE RESOURCES,1,0,0,1
1981,VCT,POLITICAL AND LEGAL QUESTIONS,25,1,2,28
1981,VCT,POLITICAL EVENTS AND ISSUES,10,0,1,11
1981,VCT,SOCIAL DEVELOPMENT,2,0,0,2
1981,VCT,TRADE (GENERAL MATERIALS),1,0,0,1
1981,VCT,TRADE IN COMMODITIES,1,0,0,1
1981,VCT,WATER,1,0,0,1
1981,VCT,WOMEN'S ADVANCEMENT,1,0,0,1
1981,VEN,BANKING AND INVESTMENT,1,0,0,1
1981,VEN,COMMUNICATION AND MASS MEDIA,1,0,0,1
1981,VEN,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
1981,VEN,CRIME AND CRIMINAL JUSTICE,1,0,0,1
1981,VEN,CULTURE,1,0,0,1
1981,VEN,DEVELOPMENT,4,0,0,4
1981,VEN,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1981,VEN,DEVELOPMENT FINANCE,3,0,0,3
1981,VEN,DISARMAMENT AND MILITARY QUESTIONS,32,0,2,34
1981,VEN,DISCRIMINATION,15,0,0,15
1981,VEN,ECONOMIC CONDITIONS,2,0,0,2
1981,VEN,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1981,VEN,EDUCATIONAL PERSONNEL AND POPULATION,1,0,0,1
1981,VEN,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1981,VEN,EMPLOYMENT PROMOTION AND PLANNING,1,0,0,1
1981,VEN,ENVIRONMENT,1,0,1,2
1981,VEN,GENERAL AND NATIONAL LAW,4,0,0,4
1981,VEN,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
1981,VEN,HUMAN RIGHTS,24,1,1,26
1981,VEN,HUMANITARIAN AID AND RELIEF,1,0,0,1
1981,VEN,INTERNATIONAL LAW,12,0,0,12
1981,VEN,INTERNATIONAL RELATIONS,30,1,2,33
1981,VEN,INTERNATIONAL TRADE LAW,3,0,0,3
1981,VEN,LAW OF WAR,1,0,0,1
1981,VEN,MAINTENANCE OF PEACE AND SECURITY,25,0,2,27
1981,VEN,MARINE RESOURCES,1,0,0,1
1981,VEN,MINERAL RESOURCES,1,0,0,1
1981,VEN,NON-FORMAL EDUCATION,2,0,0,2
1981,VEN,NUCLEAR SCIENCE,1,0,0,1
1981,VEN,No Tag,1,0,0,1
1981,VEN,POLITICAL AND LEGAL QUESTIONS,64,2,4,70
1981,VEN,POLITICAL EVENTS AND ISSUES,19,1,2,22
1981,VEN,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,8,0,0,8
1981,VEN,PUBLIC ADMINISTRATION,1,0,0,1
1981,VEN,PUBLIC FINANCE,9,0,0,9
1981,VEN,RECOMMENDATIONS,1,0,0,1
1981,VEN,RESOURCES (GENERAL),1,0,0,1
1981,VEN,SCIENCE AND TECHNOLOGY,1,0,0,1
1981,VEN,SKILLS DEVELOPMENT,1,0,0,1
1981,VEN,SOCIAL DEVELOPMENT,12,0,0,12
1981,VEN,SPACE SCIENCES,1,0,0,1
1981,VEN,SPECIAL CATEGORIES OF WORKERS,1,0,0,1
1981,VEN,SPECIAL GROUPS,1,0,0,1
1981,VEN,STATISTICS,1,0,0,1
1981,VEN,TRADE (GENERAL MATERIALS),1,0,0,1
1981,VEN,TRADE IN COMMODITIES,1,0,0,1
1981,VEN,TRANSNATIONAL CORPORATIONS,1,0,0,1
1981,VEN,WATER,1,0,0,1
1981,VEN,WELFARE AND SOCIAL SERVICES,3,0,0,3
1981,VEN,WOMEN'S ADVANCEMENT,1,0,0,1
1981,VNM,BANKING AND INVESTMENT,1,0,0,1
1981,VNM,COMMUNICATION AND MASS MEDIA,1,0,0,1
1981,VNM,CRIME AND CRIMINAL JUSTICE,1,0,0,1
1981,VNM,CULTURE,1,0,0,1
1981,VNM,DEVELOPMENT,4,0,0,4
1981,VNM,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1981,VNM,DEVELOPMENT FINANCE,1,0,0,1
1981,VNM,DISARMAMENT AND MILITARY QUESTIONS,26,3,5,34
1981,VNM,DISCRIMINATION,15,0,0,15
1981,VNM,ECONOMIC CONDITIONS,2,0,0,2
1981,VNM,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1981,VNM,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1981,VNM,EMPLOYMENT PROMOTION AND PLANNING,1,0,0,1
1981,VNM,ENVIRONMENT,1,0,1,2
1981,VNM,GENERAL AND NATIONAL LAW,3,0,1,4
1981,VNM,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
1981,VNM,HUMAN RIGHTS,25,1,0,26
1981,VNM,HUMANITARIAN AID AND RELIEF,0,0,1,1
1981,VNM,INTERNATIONAL LAW,8,2,2,12
1981,VNM,INTERNATIONAL RELATIONS,25,5,2,32
1981,VNM,INTERNATIONAL TRADE LAW,2,0,1,3
1981,VNM,LAW OF WAR,1,0,0,1
1981,VNM,MAINTENANCE OF PEACE AND SECURITY,21,2,3,26
1981,VNM,MARINE RESOURCES,1,0,0,1
1981,VNM,MINERAL RESOURCES,1,0,0,1
1981,VNM,NON-FORMAL EDUCATION,1,0,0,1
1981,VNM,NUCLEAR SCIENCE,1,0,0,1
1981,VNM,POLITICAL AND LEGAL QUESTIONS,65,5,0,70
1981,VNM,POLITICAL EVENTS AND ISSUES,21,1,0,22
1981,VNM,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,7,0,0,7
1981,VNM,PUBLIC FINANCE,1,2,0,3
1981,VNM,RECOMMENDATIONS,1,0,0,1
1981,VNM,RESOURCES (GENERAL),1,0,0,1
1981,VNM,SCIENCE AND TECHNOLOGY,1,0,0,1
1981,VNM,SOCIAL DEVELOPMENT,12,0,0,12
1981,VNM,SPACE SCIENCES,1,0,0,1
1981,VNM,SPECIAL CATEGORIES OF WORKERS,1,0,0,1
1981,VNM,SPECIAL GROUPS,1,0,0,1
1981,VNM,TRADE (GENERAL MATERIALS),1,0,0,1
1981,VNM,TRADE IN COMMODITIES,1,0,0,1
1981,VNM,TRANSNATIONAL CORPORATIONS,1,0,0,1
1981,VNM,WATER,1,0,0,1
1981,VNM,WELFARE AND SOCIAL SERVICES,3,0,0,3
1981,VNM,WOMEN'S ADVANCEMENT,1,0,0,1
1981,VUT,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
1981,VUT,DEVELOPMENT,2,0,0,2
1981,VUT,DEVELOPMENT FINANCE,2,0,0,2
1981,VUT,DISARMAMENT AND MILITARY QUESTIONS,17,0,0,17
1981,VUT,DISCRIMINATION,1,0,0,1
1981,VUT,ECONOMIC CONDITIONS,1,0,0,1
1981,VUT,EDUCATIONAL PERSONNEL AND POPULATION,1,0,0,1
1981,VUT,ENVIRONMENT,1,0,0,1
1981,VUT,GENERAL AND NATIONAL LAW,1,0,0,1
1981,VUT,HUMAN RIGHTS,7,0,0,7
1981,VUT,HUMANITARIAN AID AND RELIEF,1,0,0,1
1981,VUT,INTERNATIONAL LAW,6,0,0,6
1981,VUT,INTERNATIONAL RELATIONS,9,1,0,10
1981,VUT,INTERNATIONAL TRADE LAW,2,0,0,2
1981,VUT,LAW OF WAR,1,0,0,1
1981,VUT,MAINTENANCE OF PEACE AND SECURITY,14,0,0,14
1981,VUT,NON-FORMAL EDUCATION,1,0,0,1
1981,VUT,NUCLEAR SCIENCE,1,0,0,1
1981,VUT,No Tag,1,0,0,1
1981,VUT,POLITICAL AND LEGAL QUESTIONS,20,1,0,21
1981,VUT,POLITICAL EVENTS AND ISSUES,2,1,0,3
1981,VUT,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,1,0,0,1
1981,VUT,PUBLIC ADMINISTRATION,1,0,0,1
1981,VUT,PUBLIC FINANCE,6,0,0,6
1981,VUT,RECOMMENDATIONS,1,0,0,1
1981,VUT,SKILLS DEVELOPMENT,1,0,0,1
1981,VUT,SOCIAL DEVELOPMENT,3,0,0,3
1981,VUT,STATISTICS,1,0,0,1
1981,WSM,BANKING AND INVESTMENT,1,0,0,1
1981,WSM,COMMUNICATION AND MASS MEDIA,1,0,0,1
1981,WSM,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
1981,WSM,CRIME AND CRIMINAL JUSTICE,1,0,0,1
1981,WSM,CULTURE,0,0,1,1
1981,WSM,DEVELOPMENT,3,0,0,3
1981,WSM,DEVELOPMENT FINANCE,3,0,0,3
1981,WSM,DISARMAMENT AND MILITARY QUESTIONS,26,0,5,31
1981,WSM,DISCRIMINATION,14,0,1,15
1981,WSM,ECONOMIC CONDITIONS,2,0,0,2
1981,WSM,EDUCATIONAL PERSONNEL AND POPULATION,1,0,0,1
1981,WSM,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1981,WSM,EMPLOYMENT PROMOTION AND PLANNING,1,0,0,1
1981,WSM,ENVIRONMENT,1,0,1,2
1981,WSM,GENERAL AND NATIONAL LAW,4,0,0,4
1981,WSM,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
1981,WSM,HUMAN RIGHTS,22,0,3,25
1981,WSM,HUMANITARIAN AID AND RELIEF,1,0,0,1
1981,WSM,INTERNATIONAL LAW,11,0,0,11
1981,WSM,INTERNATIONAL RELATIONS,25,0,5,30
1981,WSM,INTERNATIONAL TRADE LAW,3,0,0,3
1981,WSM,LAW OF WAR,1,0,0,1
1981,WSM,MAINTENANCE OF PEACE AND SECURITY,18,0,5,23
1981,WSM,MARINE RESOURCES,1,0,0,1
1981,WSM,MINERAL RESOURCES,0,0,1,1
1981,WSM,NON-FORMAL EDUCATION,2,0,0,2
1981,WSM,NUCLEAR SCIENCE,1,0,0,1
1981,WSM,No Tag,1,0,0,1
1981,WSM,POLITICAL AND LEGAL QUESTIONS,54,0,8,62
1981,WSM,POLITICAL EVENTS AND ISSUES,14,0,4,18
1981,WSM,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,7,0,0,7
1981,WSM,PUBLIC ADMINISTRATION,1,0,0,1
1981,WSM,PUBLIC FINANCE,9,0,0,9
1981,WSM,RECOMMENDATIONS,1,0,0,1
1981,WSM,SKILLS DEVELOPMENT,1,0,0,1
1981,WSM,SOCIAL DEVELOPMENT,10,0,1,11
1981,WSM,SPACE SCIENCES,1,0,0,1
1981,WSM,SPECIAL CATEGORIES OF WORKERS,1,0,0,1
1981,WSM,SPECIAL GROUPS,1,0,0,1
1981,WSM,STATISTICS,1,0,0,1
1981,WSM,TRADE (GENERAL MATERIALS),1,0,0,1
1981,WSM,TRADE IN COMMODITIES,1,0,0,1
