Year,Country,TopicTag,YesVotes_Topic,NoVotes_Topic,AbstainVotes_Topic,TotalVotes_Topic
2023,JAM,DISCRIMINATION,3,0,2,5
2023,JAM,ECONOMIC CONDITIONS,2,0,0,2
2023,JAM,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,6,0,0,6
2023,JAM,ENVIRONMENT,5,0,0,5
2023,JAM,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
2023,JAM,HUMAN RIGHTS,14,0,2,16
2023,JAM,HUMANITARIAN AID AND RELIEF,8,0,0,8
2023,JAM,INTERNATIONAL LAW,11,0,0,11
2023,JAM,INTERNATIONAL RELATIONS,21,0,1,22
2023,JAM,INTERNATIONAL TRADE,2,0,0,2
2023,JAM,MAINTENANCE OF PEACE AND SECURITY,21,0,0,21
2023,JAM,MARINE RESOURCES,3,0,0,3
2023,JAM,NATURAL RESOURCES AND THE ENVIRONMENT,7,0,0,7
2023,JAM,NUCLEAR SCIENCE,3,0,0,3
2023,JAM,POLITICAL AND LEGAL QUESTIONS,58,0,2,60
2023,JAM,POLITICAL EVENTS AND ISSUES,9,0,2,11
2023,JAM,POLLUTION,3,0,0,3
2023,JAM,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,8,0,0,8
2023,JAM,RECOMMENDATIONS,1,0,0,1
2023,JAM,RESOURCES (GENERAL),1,0,0,1
2023,JAM,SCIENCE AND TECHNOLOGY,7,0,0,7
2023,JAM,SOCIAL CONDITIONS AND EQUITY,17,0,2,19
2023,JAM,SOCIAL DEVELOPMENT,9,0,0,9
2023,JAM,SPACE SCIENCES,2,0,0,2
2023,JAM,TAXATION,1,0,0,1
2023,JAM,TELECOMMUNICATIONS,2,0,0,2
2023,JAM,TRADE RELATED FINANCE,2,0,0,2
2023,JAM,TRANSPORT AND COMMUNICATIONS,2,0,0,2
2023,JAM,WELFARE AND SOCIAL SERVICES,1,0,0,1
2023,JAM,WILDLIFE,1,0,0,1
2023,JAM,WOMEN'S ADVANCEMENT,1,0,0,1
2023,JOR,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,0,1,0,1
2023,JOR,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
2023,JOR,CULTURAL DEVELOPMENT,1,0,0,1
2023,JOR,CULTURE,2,0,0,2
2023,JOR,DEVELOPMENT,3,0,0,3
2023,JOR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,0,1,0,1
2023,JOR,DEVELOPMENT FINANCE,2,0,0,2
2023,JOR,DISARMAMENT AND MILITARY QUESTIONS,31,0,3,34
2023,JOR,DISCRIMINATION,4,0,1,5
2023,JOR,ECONOMIC CONDITIONS,2,0,0,2
2023,JOR,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,6,0,0,6
2023,JOR,ENVIRONMENT,3,1,0,4
2023,JOR,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
2023,JOR,HUMAN RIGHTS,12,0,4,16
2023,JOR,HUMANITARIAN AID AND RELIEF,6,0,3,9
2023,JOR,INTERNATIONAL LAW,12,0,1,13
2023,JOR,INTERNATIONAL RELATIONS,21,0,4,25
2023,JOR,INTERNATIONAL TRADE,2,0,0,2
2023,JOR,MAINTENANCE OF PEACE AND SECURITY,19,0,4,23
2023,JOR,MARINE RESOURCES,2,0,0,2
2023,JOR,NATURAL RESOURCES AND THE ENVIRONMENT,5,1,0,6
2023,JOR,NUCLEAR SCIENCE,2,0,1,3
2023,JOR,POLITICAL AND LEGAL QUESTIONS,59,0,6,65
2023,JOR,POLITICAL EVENTS AND ISSUES,8,0,4,12
2023,JOR,POLLUTION,3,0,0,3
2023,JOR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,6,0,3,9
2023,JOR,RECOMMENDATIONS,1,0,0,1
2023,JOR,RESOURCES (GENERAL),1,0,0,1
2023,JOR,SCIENCE AND TECHNOLOGY,5,1,1,7
2023,JOR,SOCIAL CONDITIONS AND EQUITY,15,0,4,19
2023,JOR,SOCIAL DEVELOPMENT,7,0,2,9
2023,JOR,SPACE SCIENCES,2,0,0,2
2023,JOR,TAXATION,1,0,0,1
2023,JOR,TELECOMMUNICATIONS,2,0,0,2
2023,JOR,TRADE RELATED FINANCE,2,0,0,2
2023,JOR,TRANSPORT AND COMMUNICATIONS,2,0,0,2
2023,JOR,WELFARE AND SOCIAL SERVICES,1,0,0,1
2023,JOR,WILDLIFE,1,0,0,1
2023,JOR,WOMEN'S ADVANCEMENT,0,0,1,1
2023,JPN,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,1,0,0,1
2023,JPN,COMPUTER SCIENCE AND TECHNOLOGY,0,1,0,1
2023,JPN,CULTURAL DEVELOPMENT,0,1,0,1
2023,JPN,CULTURE,1,1,0,2
2023,JPN,DEVELOPMENT,1,2,0,3
2023,JPN,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
2023,JPN,DEVELOPMENT FINANCE,1,0,1,2
2023,JPN,DISARMAMENT AND MILITARY QUESTIONS,21,4,9,34
2023,JPN,DISCRIMINATION,2,1,2,5
2023,JPN,ECONOMIC CONDITIONS,1,0,1,2
2023,JPN,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,2,3,1,6
2023,JPN,ENVIRONMENT,5,0,0,5
2023,JPN,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,1,0,1,2
2023,JPN,HUMAN RIGHTS,7,5,4,16
2023,JPN,HUMANITARIAN AID AND RELIEF,8,0,1,9
2023,JPN,INTERNATIONAL LAW,10,1,2,13
2023,JPN,INTERNATIONAL RELATIONS,17,5,4,26
2023,JPN,INTERNATIONAL TRADE,1,0,1,2
2023,JPN,MAINTENANCE OF PEACE AND SECURITY,16,3,5,24
2023,JPN,MARINE RESOURCES,3,0,0,3
2023,JPN,NATURAL RESOURCES AND THE ENVIRONMENT,7,0,0,7
2023,JPN,NUCLEAR SCIENCE,3,0,0,3
2023,JPN,POLITICAL AND LEGAL QUESTIONS,40,9,17,66
2023,JPN,POLITICAL EVENTS AND ISSUES,7,3,2,12
2023,JPN,POLLUTION,3,0,0,3
2023,JPN,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,8,0,1,9
2023,JPN,RECOMMENDATIONS,1,0,0,1
2023,JPN,RESOURCES (GENERAL),1,0,0,1
2023,JPN,SCIENCE AND TECHNOLOGY,5,2,0,7
2023,JPN,SOCIAL CONDITIONS AND EQUITY,9,6,4,19
2023,JPN,SOCIAL DEVELOPMENT,4,3,2,9
2023,JPN,SPACE SCIENCES,1,1,0,2
2023,JPN,TAXATION,0,1,0,1
2023,JPN,TELECOMMUNICATIONS,1,1,0,2
2023,JPN,TRADE RELATED FINANCE,1,0,1,2
2023,JPN,TRANSPORT AND COMMUNICATIONS,1,1,0,2
2023,JPN,WELFARE AND SOCIAL SERVICES,1,0,0,1
2023,JPN,WILDLIFE,1,0,0,1
2023,JPN,WOMEN'S ADVANCEMENT,1,0,0,1
2023,KAZ,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,1,0,0,1
2023,KAZ,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
2023,KAZ,CULTURAL DEVELOPMENT,1,0,0,1
2023,KAZ,CULTURE,2,0,0,2
2023,KAZ,DEVELOPMENT,3,0,0,3
2023,KAZ,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
2023,KAZ,DEVELOPMENT FINANCE,2,0,0,2
2023,KAZ,DISARMAMENT AND MILITARY QUESTIONS,32,0,1,33
2023,KAZ,DISCRIMINATION,3,0,0,3
2023,KAZ,ECONOMIC CONDITIONS,2,0,0,2
2023,KAZ,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,6,0,0,6
2023,KAZ,ENVIRONMENT,4,0,0,4
2023,KAZ,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
2023,KAZ,HUMAN RIGHTS,11,0,3,14
2023,KAZ,HUMANITARIAN AID AND RELIEF,7,0,1,8
2023,KAZ,INTERNATIONAL LAW,10,0,2,12
2023,KAZ,INTERNATIONAL RELATIONS,19,0,4,23
2023,KAZ,INTERNATIONAL TRADE,2,0,0,2
2023,KAZ,MAINTENANCE OF PEACE AND SECURITY,18,0,4,22
2023,KAZ,MARINE RESOURCES,2,0,0,2
2023,KAZ,NATURAL RESOURCES AND THE ENVIRONMENT,6,0,0,6
2023,KAZ,NUCLEAR SCIENCE,3,0,0,3
2023,KAZ,POLITICAL AND LEGAL QUESTIONS,54,0,7,61
2023,KAZ,POLITICAL EVENTS AND ISSUES,6,0,3,9
2023,KAZ,POLLUTION,3,0,0,3
2023,KAZ,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,7,0,1,8
2023,KAZ,RECOMMENDATIONS,1,0,0,1
2023,KAZ,RESOURCES (GENERAL),1,0,0,1
2023,KAZ,SCIENCE AND TECHNOLOGY,7,0,0,7
2023,KAZ,SOCIAL CONDITIONS AND EQUITY,14,0,3,17
2023,KAZ,SOCIAL DEVELOPMENT,7,0,2,9
2023,KAZ,SPACE SCIENCES,2,0,0,2
2023,KAZ,TAXATION,1,0,0,1
2023,KAZ,TELECOMMUNICATIONS,1,0,1,2
2023,KAZ,TRADE RELATED FINANCE,2,0,0,2
2023,KAZ,TRANSPORT AND COMMUNICATIONS,1,0,1,2
2023,KAZ,WELFARE AND SOCIAL SERVICES,1,0,0,1
2023,KAZ,WOMEN'S ADVANCEMENT,1,0,0,1
2023,KEN,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,1,0,0,1
2023,KEN,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
2023,KEN,CULTURAL DEVELOPMENT,1,0,0,1
2023,KEN,CULTURE,1,0,0,1
2023,KEN,DEVELOPMENT,3,0,0,3
2023,KEN,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
2023,KEN,DEVELOPMENT FINANCE,2,0,0,2
2023,KEN,DISARMAMENT AND MILITARY QUESTIONS,32,0,2,34
2023,KEN,DISCRIMINATION,4,0,1,5
2023,KEN,ECONOMIC CONDITIONS,2,0,0,2
2023,KEN,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,6,0,0,6
2023,KEN,ENVIRONMENT,5,0,0,5
2023,KEN,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
2023,KEN,HUMAN RIGHTS,13,0,3,16
2023,KEN,HUMANITARIAN AID AND RELIEF,8,0,1,9
2023,KEN,INTERNATIONAL LAW,13,0,0,13
2023,KEN,INTERNATIONAL RELATIONS,20,0,6,26
2023,KEN,INTERNATIONAL TRADE,2,0,0,2
2023,KEN,MAINTENANCE OF PEACE AND SECURITY,20,0,4,24
2023,KEN,MARINE RESOURCES,3,0,0,3
2023,KEN,NATURAL RESOURCES AND THE ENVIRONMENT,7,0,0,7
2023,KEN,NUCLEAR SCIENCE,3,0,0,3
2023,KEN,POLITICAL AND LEGAL QUESTIONS,60,0,6,66
2023,KEN,POLITICAL EVENTS AND ISSUES,8,0,4,12
2023,KEN,POLLUTION,3,0,0,3
2023,KEN,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,8,0,1,9
2023,KEN,RECOMMENDATIONS,1,0,0,1
2023,KEN,RESOURCES (GENERAL),1,0,0,1
2023,KEN,SCIENCE AND TECHNOLOGY,7,0,0,7
2023,KEN,SOCIAL CONDITIONS AND EQUITY,15,0,3,18
2023,KEN,SOCIAL DEVELOPMENT,7,0,1,8
2023,KEN,SPACE SCIENCES,2,0,0,2
2023,KEN,TAXATION,1,0,0,1
2023,KEN,TELECOMMUNICATIONS,2,0,0,2
2023,KEN,TRADE RELATED FINANCE,2,0,0,2
2023,KEN,TRANSPORT AND COMMUNICATIONS,2,0,0,2
2023,KEN,WELFARE AND SOCIAL SERVICES,1,0,0,1
2023,KEN,WILDLIFE,1,0,0,1
2023,KEN,WOMEN'S ADVANCEMENT,1,0,0,1
2023,KGZ,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,1,0,0,1
2023,KGZ,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
2023,KGZ,CULTURAL DEVELOPMENT,1,0,0,1
2023,KGZ,CULTURE,2,0,0,2
2023,KGZ,DEVELOPMENT,3,0,0,3
2023,KGZ,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
2023,KGZ,DEVELOPMENT FINANCE,2,0,0,2
2023,KGZ,DISARMAMENT AND MILITARY QUESTIONS,28,0,4,32
2023,KGZ,DISCRIMINATION,4,0,1,5
2023,KGZ,ECONOMIC CONDITIONS,2,0,0,2
2023,KGZ,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,6,0,0,6
2023,KGZ,ENVIRONMENT,4,0,0,4
2023,KGZ,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
2023,KGZ,HUMAN RIGHTS,13,0,3,16
2023,KGZ,HUMANITARIAN AID AND RELIEF,8,0,1,9
2023,KGZ,INTERNATIONAL LAW,10,0,1,11
2023,KGZ,INTERNATIONAL RELATIONS,16,0,7,23
2023,KGZ,INTERNATIONAL TRADE,2,0,0,2
2023,KGZ,MAINTENANCE OF PEACE AND SECURITY,19,0,4,23
2023,KGZ,MARINE RESOURCES,2,0,0,2
2023,KGZ,NATURAL RESOURCES AND THE ENVIRONMENT,6,0,0,6
2023,KGZ,NUCLEAR SCIENCE,3,0,0,3
2023,KGZ,POLITICAL AND LEGAL QUESTIONS,53,0,9,62
2023,KGZ,POLITICAL EVENTS AND ISSUES,8,0,4,12
2023,KGZ,POLLUTION,3,0,0,3
2023,KGZ,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,8,0,1,9
2023,KGZ,RECOMMENDATIONS,1,0,0,1
2023,KGZ,RESOURCES (GENERAL),1,0,0,1
2023,KGZ,SCIENCE AND TECHNOLOGY,6,0,0,6
2023,KGZ,SOCIAL CONDITIONS AND EQUITY,16,0,3,19
2023,KGZ,SOCIAL DEVELOPMENT,8,0,1,9
2023,KGZ,SPACE SCIENCES,1,0,0,1
2023,KGZ,TAXATION,1,0,0,1
2023,KGZ,TELECOMMUNICATIONS,1,0,0,1
2023,KGZ,TRADE RELATED FINANCE,2,0,0,2
2023,KGZ,TRANSPORT AND COMMUNICATIONS,1,0,0,1
2023,KGZ,WELFARE AND SOCIAL SERVICES,1,0,0,1
2023,KGZ,WOMEN'S ADVANCEMENT,1,0,0,1
2023,KHM,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,1,0,0,1
2023,KHM,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
2023,KHM,CULTURAL DEVELOPMENT,1,0,0,1
2023,KHM,CULTURE,2,0,0,2
2023,KHM,DEVELOPMENT,3,0,0,3
2023,KHM,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
2023,KHM,DEVELOPMENT FINANCE,2,0,0,2
2023,KHM,DISARMAMENT AND MILITARY QUESTIONS,31,0,3,34
2023,KHM,DISCRIMINATION,4,0,1,5
2023,KHM,ECONOMIC CONDITIONS,2,0,0,2
2023,KHM,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,6,0,0,6
2023,KHM,ENVIRONMENT,5,0,0,5
2023,KHM,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
2023,KHM,HUMAN RIGHTS,12,0,3,15
2023,KHM,HUMANITARIAN AID AND RELIEF,7,0,1,8
2023,KHM,INTERNATIONAL LAW,10,0,2,12
2023,KHM,INTERNATIONAL RELATIONS,21,0,4,25
2023,KHM,INTERNATIONAL TRADE,2,0,0,2
2023,KHM,MAINTENANCE OF PEACE AND SECURITY,20,0,2,22
2023,KHM,MARINE RESOURCES,3,0,0,3
2023,KHM,NATURAL RESOURCES AND THE ENVIRONMENT,7,0,0,7
2023,KHM,NUCLEAR SCIENCE,3,0,0,3
2023,KHM,POLITICAL AND LEGAL QUESTIONS,58,0,6,64
2023,KHM,POLITICAL EVENTS AND ISSUES,8,0,3,11
2023,KHM,POLLUTION,3,0,0,3
2023,KHM,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,7,0,1,8
2023,KHM,RECOMMENDATIONS,1,0,0,1
2023,KHM,RESOURCES (GENERAL),1,0,0,1
2023,KHM,SCIENCE AND TECHNOLOGY,7,0,0,7
2023,KHM,SOCIAL CONDITIONS AND EQUITY,15,0,3,18
2023,KHM,SOCIAL DEVELOPMENT,7,0,2,9
2023,KHM,SPACE SCIENCES,2,0,0,2
2023,KHM,TAXATION,1,0,0,1
2023,KHM,TELECOMMUNICATIONS,2,0,0,2
2023,KHM,TRADE RELATED FINANCE,2,0,0,2
2023,KHM,TRANSPORT AND COMMUNICATIONS,2,0,0,2
2023,KHM,WELFARE AND SOCIAL SERVICES,1,0,0,1
2023,KHM,WILDLIFE,1,0,0,1
2023,KHM,WOMEN'S ADVANCEMENT,0,0,1,1
2023,KIR,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,1,0,0,1
2023,KIR,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
2023,KIR,CULTURAL DEVELOPMENT,1,0,0,1
2023,KIR,CULTURE,1,0,0,1
2023,KIR,DEVELOPMENT,3,0,0,3
2023,KIR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
2023,KIR,DEVELOPMENT FINANCE,2,0,0,2
2023,KIR,DISARMAMENT AND MILITARY QUESTIONS,33,0,1,34
2023,KIR,DISCRIMINATION,2,1,2,5
2023,KIR,ECONOMIC CONDITIONS,2,0,0,2
2023,KIR,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,6,0,0,6
2023,KIR,ENVIRONMENT,4,0,0,4
2023,KIR,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
2023,KIR,HUMAN RIGHTS,11,1,4,16
2023,KIR,HUMANITARIAN AID AND RELIEF,3,0,4,7
2023,KIR,INTERNATIONAL LAW,11,0,1,12
2023,KIR,INTERNATIONAL RELATIONS,21,0,2,23
2023,KIR,INTERNATIONAL TRADE,2,0,0,2
2023,KIR,MAINTENANCE OF PEACE AND SECURITY,19,0,2,21
2023,KIR,MARINE RESOURCES,1,0,1,2
2023,KIR,NATURAL RESOURCES AND THE ENVIRONMENT,4,0,2,6
2023,KIR,NUCLEAR SCIENCE,3,0,0,3
2023,KIR,POLITICAL AND LEGAL QUESTIONS,53,1,8,62
2023,KIR,POLITICAL EVENTS AND ISSUES,6,1,5,12
2023,KIR,POLLUTION,2,0,1,3
2023,KIR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,3,0,4,7
2023,KIR,RECOMMENDATIONS,1,0,0,1
2023,KIR,RESOURCES (GENERAL),0,0,1,1
2023,KIR,SCIENCE AND TECHNOLOGY,7,0,0,7
2023,KIR,SOCIAL CONDITIONS AND EQUITY,12,1,5,18
2023,KIR,SOCIAL DEVELOPMENT,6,0,2,8
2023,KIR,SPACE SCIENCES,2,0,0,2
2023,KIR,TAXATION,1,0,0,1
2023,KIR,TELECOMMUNICATIONS,2,0,0,2
2023,KIR,TRADE RELATED FINANCE,2,0,0,2
2023,KIR,TRANSPORT AND COMMUNICATIONS,2,0,0,2
2023,KIR,WELFARE AND SOCIAL SERVICES,0,0,1,1
2023,KIR,WILDLIFE,1,0,0,1
2023,KIR,WOMEN'S ADVANCEMENT,0,0,1,1
2023,KNA,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,1,0,0,1
2023,KNA,CULTURAL DEVELOPMENT,1,0,0,1
2023,KNA,CULTURE,1,0,0,1
2023,KNA,DEVELOPMENT,2,0,0,2
2023,KNA,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
2023,KNA,DEVELOPMENT FINANCE,2,0,0,2
2023,KNA,DISARMAMENT AND MILITARY QUESTIONS,30,0,1,31
2023,KNA,DISCRIMINATION,3,0,1,4
2023,KNA,ECONOMIC CONDITIONS,2,0,0,2
2023,KNA,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,4,0,0,4
2023,KNA,ENVIRONMENT,3,0,0,3
2023,KNA,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
2023,KNA,HUMAN RIGHTS,12,0,2,14
2023,KNA,HUMANITARIAN AID AND RELIEF,9,0,0,9
2023,KNA,INTERNATIONAL LAW,13,0,0,13
2023,KNA,INTERNATIONAL RELATIONS,16,0,3,19
2023,KNA,INTERNATIONAL TRADE,2,0,0,2
2023,KNA,MAINTENANCE OF PEACE AND SECURITY,18,0,2,20
2023,KNA,MARINE RESOURCES,2,0,0,2
2023,KNA,NATURAL RESOURCES AND THE ENVIRONMENT,5,0,0,5
2023,KNA,NUCLEAR SCIENCE,3,0,0,3
2023,KNA,POLITICAL AND LEGAL QUESTIONS,52,0,3,55
2023,KNA,POLITICAL EVENTS AND ISSUES,8,0,3,11
2023,KNA,POLLUTION,2,0,0,2
2023,KNA,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,9,0,0,9
2023,KNA,RECOMMENDATIONS,1,0,0,1
2023,KNA,RESOURCES (GENERAL),1,0,0,1
2023,KNA,SCIENCE AND TECHNOLOGY,6,0,0,6
2023,KNA,SOCIAL CONDITIONS AND EQUITY,14,0,2,16
2023,KNA,SOCIAL DEVELOPMENT,7,0,0,7
2023,KNA,SPACE SCIENCES,2,0,0,2
2023,KNA,TELECOMMUNICATIONS,1,0,0,1
2023,KNA,TRADE RELATED FINANCE,2,0,0,2
2023,KNA,TRANSPORT AND COMMUNICATIONS,1,0,0,1
2023,KNA,WELFARE AND SOCIAL SERVICES,1,0,0,1
2023,KNA,WILDLIFE,1,0,0,1
2023,KNA,WOMEN'S ADVANCEMENT,1,0,0,1
2023,KOR,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,1,0,0,1
2023,KOR,COMPUTER SCIENCE AND TECHNOLOGY,0,1,0,1
2023,KOR,CULTURAL DEVELOPMENT,0,1,0,1
2023,KOR,CULTURE,1,1,0,2
2023,KOR,DEVELOPMENT,1,1,1,3
2023,KOR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
2023,KOR,DEVELOPMENT FINANCE,1,0,1,2
2023,KOR,DISARMAMENT AND MILITARY QUESTIONS,16,11,7,34
2023,KOR,DISCRIMINATION,2,0,3,5
2023,KOR,ECONOMIC CONDITIONS,1,0,1,2
2023,KOR,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,2,2,2,6
2023,KOR,ENVIRONMENT,5,0,0,5
2023,KOR,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,1,0,1,2
2023,KOR,HUMAN RIGHTS,6,3,7,16
2023,KOR,HUMANITARIAN AID AND RELIEF,7,0,2,9
2023,KOR,INTERNATIONAL LAW,7,2,4,13
2023,KOR,INTERNATIONAL RELATIONS,16,5,5,26
2023,KOR,INTERNATIONAL TRADE,1,0,1,2
2023,KOR,MAINTENANCE OF PEACE AND SECURITY,15,5,4,24
2023,KOR,MARINE RESOURCES,3,0,0,3
2023,KOR,NATURAL RESOURCES AND THE ENVIRONMENT,7,0,0,7
2023,KOR,NUCLEAR SCIENCE,3,0,0,3
2023,KOR,POLITICAL AND LEGAL QUESTIONS,35,15,16,66
2023,KOR,POLITICAL EVENTS AND ISSUES,7,2,3,12
2023,KOR,POLLUTION,3,0,0,3
2023,KOR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,7,0,2,9
2023,KOR,RECOMMENDATIONS,1,0,0,1
2023,KOR,RESOURCES (GENERAL),1,0,0,1
2023,KOR,SCIENCE AND TECHNOLOGY,5,2,0,7
2023,KOR,SOCIAL CONDITIONS AND EQUITY,8,4,7,19
2023,KOR,SOCIAL DEVELOPMENT,3,2,4,9
2023,KOR,SPACE SCIENCES,1,1,0,2
2023,KOR,TAXATION,0,1,0,1
2023,KOR,TELECOMMUNICATIONS,1,1,0,2
2023,KOR,TRADE RELATED FINANCE,1,0,1,2
2023,KOR,TRANSPORT AND COMMUNICATIONS,1,1,0,2
2023,KOR,WELFARE AND SOCIAL SERVICES,1,0,0,1
2023,KOR,WILDLIFE,1,0,0,1
2023,KOR,WOMEN'S ADVANCEMENT,1,0,0,1
2023,KWT,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,0,1,0,1
2023,KWT,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
2023,KWT,CULTURAL DEVELOPMENT,1,0,0,1
2023,KWT,CULTURE,2,0,0,2
2023,KWT,DEVELOPMENT,3,0,0,3
2023,KWT,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,0,1,0,1
2023,KWT,DEVELOPMENT FINANCE,2,0,0,2
2023,KWT,DISARMAMENT AND MILITARY QUESTIONS,30,0,4,34
2023,KWT,DISCRIMINATION,4,0,1,5
2023,KWT,ECONOMIC CONDITIONS,2,0,0,2
2023,KWT,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,6,0,0,6
2023,KWT,ENVIRONMENT,4,1,0,5
2023,KWT,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
2023,KWT,HUMAN RIGHTS,13,0,3,16
2023,KWT,HUMANITARIAN AID AND RELIEF,6,0,3,9
2023,KWT,INTERNATIONAL LAW,11,0,2,13
2023,KWT,INTERNATIONAL RELATIONS,23,0,3,26
2023,KWT,INTERNATIONAL TRADE,2,0,0,2
2023,KWT,MAINTENANCE OF PEACE AND SECURITY,22,0,2,24
2023,KWT,MARINE RESOURCES,3,0,0,3
2023,KWT,NATURAL RESOURCES AND THE ENVIRONMENT,6,1,0,7
2023,KWT,NUCLEAR SCIENCE,2,0,1,3
2023,KWT,POLITICAL AND LEGAL QUESTIONS,59,0,7,66
2023,KWT,POLITICAL EVENTS AND ISSUES,9,0,3,12
2023,KWT,POLLUTION,3,0,0,3
2023,KWT,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,6,0,3,9
2023,KWT,RECOMMENDATIONS,0,0,1,1
2023,KWT,RESOURCES (GENERAL),1,0,0,1
2023,KWT,SCIENCE AND TECHNOLOGY,5,1,1,7
2023,KWT,SOCIAL CONDITIONS AND EQUITY,16,0,3,19
2023,KWT,SOCIAL DEVELOPMENT,7,0,2,9
2023,KWT,SPACE SCIENCES,2,0,0,2
2023,KWT,TAXATION,1,0,0,1
2023,KWT,TELECOMMUNICATIONS,2,0,0,2
2023,KWT,TRADE RELATED FINANCE,2,0,0,2
2023,KWT,TRANSPORT AND COMMUNICATIONS,2,0,0,2
2023,KWT,WELFARE AND SOCIAL SERVICES,1,0,0,1
2023,KWT,WILDLIFE,1,0,0,1
2023,KWT,WOMEN'S ADVANCEMENT,0,0,1,1
2023,LAO,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,1,0,0,1
2023,LAO,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
2023,LAO,CULTURAL DEVELOPMENT,1,0,0,1
2023,LAO,CULTURE,2,0,0,2
2023,LAO,DEVELOPMENT,3,0,0,3
