Country name,Year,Pillar 1 Score(dumb),Pillar 2 Score(dumb),Pillar 3 Score(dumb),Total Index Average(dumb),Overall Rank,Overall Rank Rolling Avg (3y),Total Index Average,Pillar 1 Score,Pillar 1 Rank,Pillar 2 Score,Pillar 2 Rank,Pillar 3 Score,Pillar 3 Rank,Yes Votes,No Votes,Abstain Votes,Total Votes in Year
BEL,1946,,99.9488,93.6471,96.7980,6,6.0000,95.6351,50.0000,,99.8913,7,89.2915,11,23,1,2,26
BEL,1947,,96.0133,91.9942,94.0037,15,10.5000,88.9092,50.0000,,89.0177,18,88.8181,6,11,1,1,13
BEL,1948,,99.9581,93.3822,96.6702,12,11.0000,93.7007,50.0000,,99.7333,9,92.2486,7,14,2,0,16
BEL,1949,83.3333,90.6050,78.2519,84.0634,45,24.0000,48.9938,52.7111,19,67.9542,36,51.7493,31,10,3,4,17
BEL,1950,79.1667,87.1632,60.8985,75.7428,51,36.0000,19.1768,55.3571,18,63.6476,34,2.5227,30,7,5,6,18
BEL,1951,79.1667,99.9309,98.6037,92.5671,12,36.0000,86.4802,44.4444,12,99.8720,2,100.0000,1,5,0,0,5
BEL,1952,84.1667,95.6891,59.7535,79.8698,51,38.0000,48.0111,62.3229,9,88.3109,26,2.0853,42,10,9,9,28
BEL,1953,100.0000,93.8009,75.2993,89.7001,22,28.3333,81.3408,100.0000,1,87.8862,22,55.6071,14,6,2,3,11
BEL,1954,,89.6989,75.6180,82.6585,43,38.6667,60.8626,50.0000,,72.7760,33,43.2906,27,6,2,4,12
BEL,1955,,83.9466,54.5782,69.2624,34,33.0000,44.9631,50.0000,,67.5781,25,26.0606,19,2,3,1,6
BEL,1956,,99.9609,91.4776,95.7192,18,31.6667,90.0192,50.0000,,99.8992,3,80.6678,11,20,0,4,24
BEL,1957,83.2168,98.0476,88.8869,90.0504,41,31.0000,72.8984,55.8214,14,94.6911,17,77.4456,23,21,2,4,27
BEL,1958,83.2168,99.9020,89.2217,90.7802,34,31.0000,86.6515,60.5263,13,99.8002,8,89.4832,10,11,1,2,14
BEL,1959,82.5714,96.4178,75.8921,84.9604,50,41.6667,54.0324,57.7855,30,90.6204,26,32.2169,29,10,2,6,18
BEL,1960,70.4070,85.3047,51.0705,68.9274,84,56.0000,40.7096,9.9310,68,72.7611,66,9.9793,54,5,3,9,17
BEL,1961,63.6125,85.1317,69.5676,72.7706,92,75.3333,44.3467,0.0000,72,67.4275,80,50.7025,83,17,8,14,39
BEL,1962,63.7926,96.6953,73.5985,78.0288,88,88.0000,60.4654,1.9438,73,94.9820,37,58.5891,45,9,4,4,17
BEL,1963,63.1818,90.8448,77.0698,77.0322,97,92.3333,59.4992,3.4277,85,86.7509,73,65.7148,38,14,1,8,23
BEL,1965,,96.8595,82.6779,89.7687,75,86.6667,85.0883,50.0000,,95.1271,31,76.2047,74,17,5,6,28
BEL,1966,,95.9321,67.6511,81.7916,106,92.6667,75.0534,50.0000,,93.9174,37,57.1566,92,12,3,11,26
BEL,1967,,99.6596,68.2772,83.9684,82,87.6667,71.3396,50.0000,,99.3971,11,48.0806,67,12,3,10,25
BEL,1968,78.2697,97.9906,60.5422,78.9341,104,97.3333,71.3866,31.3276,91,97.7876,17,59.2175,79,11,4,12,27
BEL,1969,83.2475,99.5224,67.9616,83.5772,96,94.0000,69.6211,51.3876,66,99.2800,9,58.9871,99,15,6,12,33
BEL,1970,89.8958,99.9790,69.2628,86.3792,93,97.6667,72.9792,71.0320,33,99.9715,5,47.3879,98,19,4,15,38
BEL,1971,80.8681,98.0960,81.2694,86.7445,114,101.0000,60.9009,51.2170,99,95.2585,36,52.9167,110,52,6,21,79
BEL,1972,79.4153,97.9358,73.6774,83.6762,121,109.3333,55.9023,40.9645,99,95.6215,45,41.9643,105,47,4,31,82
BEL,1973,77.5826,98.4759,64.8986,80.3190,122,119.0000,55.4053,20.1732,117,97.5489,45,42.1696,87,36,1,36,73
BEL,1974,78.2610,98.8602,66.3063,81.1425,126,123.0000,81.7511,28.9879,122,98.8490,15,65.9321,104,27,5,24,56
BEL,1975,77.6138,98.4594,62.6913,79.5881,131,126.3333,47.0041,35.1641,120,96.5308,30,30.6139,122,32,9,31,72
BEL,1976,80.5378,96.7394,56.3722,77.8831,132,129.6667,30.0443,32.9584,120,91.0921,66,30.1696,102,36,10,44,90
BEL,1977,82.4445,98.1212,73.5637,84.7098,136,133.0000,55.6725,30.5868,120,95.5759,50,38.4178,108,53,10,31,94
BEL,1978,81.2421,99.3480,69.8087,83.4663,139,135.6667,46.0187,9.7122,134,98.4292,13,27.8436,130,54,13,37,104
BEL,1979,79.8445,97.9998,59.3858,79.0767,138,137.6667,46.5755,3.9398,137,96.0635,55,28.2382,133,60,33,54,147
BEL,1980,81.0742,97.8801,60.0512,79.6685,137,138.0000,49.4953,8.4999,139,95.8593,38,32.8158,131,44,23,41,108
BEL,1981,85.2198,99.0120,61.6281,81.9533,138,137.6667,58.3180,21.8781,133,98.3138,20,48.9147,130,62,28,54,144
BEL,1982,88.1664,97.9449,62.2466,82.7860,140,138.3333,57.6097,33.9995,132,96.1583,53,50.4840,142,72,35,59,166
BEL,1983,88.8166,96.0806,57.0602,80.6525,143,140.3333,59.0325,48.2810,135,93.7683,90,43.6141,129,58,28,61,147
BEL,1984,88.0304,96.8706,53.4323,79.4444,146,143.0000,59.7774,39.7222,141,95.4929,83,43.6981,134,53,35,59,147
BEL,1985,89.0374,97.5632,53.5192,80.0399,144,144.3333,57.2816,66.0996,144,96.2109,63,39.7648,139,55,34,64,153
BEL,1986,90.1933,97.9572,57.9254,82.0253,147,145.6667,58.2416,79.1702,141,96.4079,49,44.8143,142,61,31,61,153
BEL,1987,89.1735,98.0120,62.4757,83.2204,145,145.3333,58.0596,59.5451,146,96.1558,63,52.9024,135,63,24,54,141
BEL,1988,90.3543,96.9121,57.7923,81.6862,148,146.6667,64.0304,57.0512,139,95.5366,102,50.4750,128,56,22,59,137
BEL,1989,89.3461,97.9561,63.4764,83.5929,144,145.6667,64.2846,65.7122,144,96.7090,82,57.9124,116,53,18,44,115
BEL,1990,88.3723,99.8654,65.9210,84.7196,137,143.0000,68.1400,61.1541,136,99.7929,8,56.7369,72,40,17,27,84
BEL,1991,89.3896,99.2158,67.5334,85.3796,139,140.0000,69.4459,60.0536,127,98.8212,35,59.2350,102,35,14,23,72
BEL,1992,90.5561,99.9732,74.9805,88.5032,132,136.0000,85.3454,65.4372,113,99.9793,4,74.7732,145,41,10,23,74
BEL,1993,88.7961,99.9755,73.4515,87.4077,139,136.6667,73.7289,56.5339,117,99.9691,5,60.9875,148,34,8,22,64
BEL,1994,88.3285,99.9827,80.2912,89.5341,131,134.0000,68.7102,31.4151,123,99.9837,2,64.9070,130,43,8,17,68
BEL,1995,88.3907,89.7467,72.0942,83.4105,165,145.0000,66.7114,37.7542,124,84.7078,154,59.1988,160,42,7,31,80
BEL,1996,87.9179,99.9813,82.3193,90.0728,131,142.3333,82.4383,53.1297,128,99.9757,4,72.1480,151,49,10,16,75
BEL,1997,89.4964,99.3141,79.5155,89.4420,132,142.6667,79.5231,59.6496,120,98.9925,10,69.4405,135,46,10,17,73
BEL,1998,88.8516,99.9879,83.3103,90.7166,125,129.3333,81.7424,54.3659,131,99.9935,7,76.0705,107,43,9,11,63
BEL,1999,92.2802,99.9970,80.9362,91.0712,123,126.6667,81.6942,70.4625,111,99.9960,2,71.1825,124,45,9,16,70
BEL,2000,92.4461,99.9646,82.9779,91.7962,136,128.0000,91.8042,55.0909,141,99.9651,11,82.9024,121,46,10,12,68
BEL,2001,92.0732,99.9850,80.9347,90.9976,122,127.0000,83.4613,72.8503,129,99.9836,11,75.1084,115,43,10,14,67
BEL,2002,91.8939,99.3287,79.8627,90.3618,148,135.3333,84.6133,70.2605,139,99.0632,25,74.4562,130,47,11,17,75
BEL,2003,90.8099,99.3346,77.8067,89.3171,151,140.3333,79.8643,76.1057,140,99.0867,24,71.6339,125,46,13,17,76
BEL,2004,91.1041,99.2928,80.4106,90.2692,150,149.6667,83.2551,66.7824,132,99.0554,37,75.7068,139,45,12,14,71
BEL,2005,90.0538,98.6637,80.7847,89.8341,158,153.0000,80.0722,65.3227,150,98.0466,43,76.3484,128,48,11,16,75
BEL,2006,90.2976,99.4992,84.2545,91.3504,156,154.6667,83.3846,48.6459,153,99.3030,27,81.3083,145,69,13,18,100
BEL,2007,88.7643,98.7334,81.9572,89.8183,163,159.0000,80.6243,51.5323,168,98.2676,52,78.9319,129,53,14,12,79
BEL,2008,90.8481,99.3520,81.2774,90.4925,148,155.6667,79.3727,65.6727,170,98.9859,15,77.5332,141,49,10,19,78
BEL,2009,90.4121,98.5265,76.5641,88.5009,167,159.3333,78.6312,67.8916,175,98.0592,64,68.5654,132,40,14,14,68
BEL,2010,90.6052,97.9149,80.0392,89.5198,156,157.0000,80.0314,58.2454,170,97.1599,67,73.7286,135,46,12,14,72
BEL,2011,92.0303,97.8087,79.8769,89.9053,169,164.0000,81.2127,54.8137,151,96.9194,75,71.8102,135,44,12,13,69
BEL,2012,91.4165,99.3109,81.9633,90.8969,138,154.3333,81.6193,48.3252,142,98.9950,12,74.5215,145,48,11,14,73
BEL,2013,90.5585,99.1981,77.5033,89.0867,143,150.0000,79.8620,70.5329,153,98.8796,21,68.1165,130,38,13,12,63
BEL,2014,90.4446,98.7258,79.6542,89.6082,153,144.6667,79.3205,62.1030,148,98.1165,28,70.1985,144,50,13,16,79
BEL,2015,88.5308,98.0740,73.9381,86.8476,152,149.3333,74.7201,48.3097,173,97.3347,62,63.5908,141,43,15,20,78
BEL,2016,89.2463,99.9422,79.4459,89.5448,138,147.6667,78.9781,55.7711,165,99.9607,2,68.9301,151,51,16,14,81
BEL,2017,89.4519,99.9666,76.8627,88.7604,141,143.6667,79.7673,59.5372,159,99.9555,6,68.9775,142,55,16,22,93
BEL,2018,90.3282,99.9849,82.4637,90.9256,125,134.6667,84.1207,60.2878,156,99.9794,2,76.7383,152,73,18,16,107
BEL,2019,90.2942,99.9656,75.8852,88.7150,133,133.0000,78.9503,55.5044,148,99.9895,2,67.6187,148,57,18,23,98
BEL,2020,89.7122,98.9830,80.0176,89.5709,146,134.6667,78.7116,44.3164,158,98.4946,25,72.1250,152,63,19,18,100
BEL,2021,91.8369,99.3946,77.8369,89.6895,137,138.6667,77.7661,33.4328,149,99.0592,10,65.3148,143,52,18,16,86
BEL,2022,91.3946,99.4290,81.4484,90.7573,118,133.6667,79.1899,54.5442,141,99.0043,5,65.8440,144,57,19,13,89
BEL,2023,93.0044,99.3251,79.0325,90.4540,123,126.0000,79.9308,74.5880,113,98.8848,15,64.9417,136,55,21,12,88
BEL,2024,91.9653,97.1367,80.3222,89.8080,122,121.0000,77.3000,74.4256,118,94.8595,74,64.3966,137,47,19,9,75
BEL,2025,92.5241,99.9971,97.3794,96.6336,14,86.3333,94.9677,75.8622,22,99.9950,3,97.2945,3,21,1,0,22
BEN,1960,,99.7240,95.5753,97.6496,2,2.0000,98.9337,,,99.4884,12,93.1525,8,10,0,2,12
BEN,1961,,90.4594,90.4932,90.4763,20,11.0000,89.6943,,,79.1046,66,89.4585,17,24,4,2,30
BEN,1962,,99.9037,89.7603,94.8320,12,11.3333,94.3217,,,99.8538,8,85.5330,21,12,0,3,15
BEN,1963,65.6250,99.9436,97.3225,87.6304,75,35.6667,78.5698,9.8361,83,99.9225,14,96.9534,3,21,0,1,22
BEN,1965,,99.8472,94.8607,97.3539,7,31.3333,98.0317,50.0000,,99.7629,8,93.7717,9,22,0,1,23
BEN,1966,,93.3888,95.3902,94.3895,25,35.6667,93.1647,50.0000,,90.1135,62,95.2523,11,20,0,3,23
BEN,1967,,93.9638,95.5353,94.7496,29,20.3333,91.6503,50.0000,,89.1726,50,94.6828,9,24,0,2,26
BEN,1968,87.8293,95.8039,95.5957,93.0763,29,27.6667,93.0180,66.1879,33,95.3542,50,96.5950,10,25,1,1,27
BEN,1969,84.6512,94.3124,92.2186,90.3941,47,35.0000,83.0450,56.5192,57,91.2085,51,91.2902,38,23,1,3,27
BEN,1970,93.2609,96.3779,96.0060,95.2149,10,28.6667,95.5828,83.7690,9,93.5965,36,94.7979,9,26,2,1,29
BEN,1971,93.7811,94.1426,92.2156,93.3798,53,36.6667,82.0587,88.9346,8,85.3688,100,81.1775,72,60,1,10,71
BEN,1972,85.1087,95.0999,95.0935,91.7674,73,45.3333,78.3373,57.2929,60,89.5594,80,90.0494,49,65,0,7,72
BEN,1973,80.5392,97.8636,97.5239,91.9756,76,67.3333,82.1196,30.7013,104,96.5634,58,96.8114,27,68,1,2,71
BEN,1974,81.1964,97.6478,96.0575,91.6339,72,73.6667,92.5915,38.5767,114,97.6178,33,96.6874,27,43,3,0,46
BEN,1975,86.6494,91.9283,90.6153,89.7310,96,81.3333,74.2685,61.3334,87,81.7573,112,83.4843,84,52,3,9,64
BEN,1976,89.9278,97.2953,97.1095,94.7775,75,81.0000,84.1610,65.3043,78,92.6119,53,96.1256,35,70,0,4,74
BEN,1977,90.3262,97.8485,97.7092,95.2947,72,81.0000,86.7509,65.6323,84,94.9277,55,95.4121,33,89,0,4,93
BEN,1978,91.7908,99.3976,98.5664,96.5850,37,61.3333,89.8938,63.8199,84,98.5632,11,97.8304,5,92,1,2,95
BEN,1979,94.9656,97.7222,97.4891,96.7256,53,54.0000,92.2540,78.4304,50,95.5126,67,96.3481,42,126,1,5,132
BEN,1980,92.6637,94.7760,94.1597,93.8665,79,56.3333,87.8662,64.5316,84,89.7934,88,91.1929,71,85,3,8,96
BEN,1981,94.2748,98.2057,97.9490,96.8098,49,60.3333,93.1525,69.7392,67,96.9180,42,97.8609,22,135,0,5,140
BEN,1982,95.5139,98.3968,98.1130,97.3412,35,54.3333,95.6138,77.9037,54,97.0051,39,98.0850,27,152,1,4,157
BEN,1983,95.5979,98.5602,98.3017,97.4866,46,43.3333,96.4246,81.9731,69,97.7179,41,98.3112,25,136,0,4,140
BEN,1984,98.2494,97.6008,97.1006,97.6502,38,39.6667,96.9496,92.8483,14,96.5471,66,96.9825,48,138,0,8,146
BEN,1985,97.1848,96.0986,95.9703,96.4179,69,51.0000,93.4604,91.2944,54,93.9285,91,95.3923,66,142,2,10,154
BEN,1986,96.9350,95.8826,95.5012,96.1063,75,60.6667,92.1810,93.9853,56,92.7596,94,94.6583,77,134,2,11,147
BEN,1987,97.0681,97.7265,97.2654,97.3533,57,67.0000,94.4336,90.5527,57,95.6037,75,96.9601,63,126,0,7,133
BEN,1988,96.0189,99.5513,99.6538,98.4080,17,49.6667,98.0457,85.1587,79,99.3516,11,100.0000,1,132,0,0,132
BEN,1989,95.5075,99.9744,99.3204,98.2674,32,35.3333,96.6369,86.1446,103,99.9623,8,99.5181,7,108,0,1,109
BEN,1990,96.8662,99.9871,99.7063,98.8532,25,24.6667,98.3932,90.0479,80,99.9808,5,100.0000,1,74,0,0,74
BEN,1991,98.1589,97.9374,97.7271,97.9411,66,41.0000,96.1138,94.4540,16,96.8962,72,97.6676,36,70,0,3,73
BEN,1992,95.5454,95.8685,94.3481,95.2540,88,59.6667,94.6982,84.8457,72,95.6781,104,94.6266,83,66,0,7,73
BEN,1993,94.9095,97.5249,96.3883,96.2742,49,67.6667,93.3778,80.2510,66,95.2780,73,96.1134,30,57,0,5,62
BEN,1994,93.3649,94.7722,93.9098,94.0157,87,74.6667,82.8949,61.0103,86,87.7547,122,89.9343,72,59,1,7,67
BEN,1995,93.5776,96.8654,93.6679,94.7036,75,70.3333,89.8891,65.5650,75,95.4315,72,91.6718,72,70,1,9,80
BEN,1996,93.1071,96.6238,95.0688,94.9333,71,77.6667,91.2967,73.2604,81,93.7901,96,92.8178,56,69,1,5,75
BEN,1997,92.8196,95.7238,94.8295,94.4577,81,75.6667,90.0617,73.4028,83,93.6404,108,93.0779,60,64,2,5,71
BEN,1998,92.9028,98.2570,97.9279,96.3626,56,69.3333,93.2959,73.6051,88,97.4420,54,97.7549,12,58,1,1,60
BEN,1999,94.4038,98.4571,93.9182,95.5930,74,70.3333,91.4741,78.5878,75,97.6314,47,91.5754,73,59,0,8,67
BEN,2000,94.3293,97.4940,96.4360,96.0864,71,67.0000,96.2793,66.2866,90,97.3824,84,96.8932,36,56,1,3,60
BEN,2001,95.0377,96.6656,94.8390,95.5141,86,77.0000,92.0309,83.0037,77,95.6263,104,93.9642,66,55,3,3,61
BEN,2002,93.1884,99.9609,93.8955,95.6816,86,81.0000,93.5542,75.0095,102,99.9462,13,92.8849,77,22,1,2,25
BEN,2003,92.9380,98.4960,97.3926,96.2755,75,82.3333,93.4006,81.6388,96,97.9341,60,97.5165,30,63,1,3,67
BEN,2004,92.4945,98.5038,97.4845,96.1609,79,80.0000,93.6902,71.9741,104,97.9948,77,97.4319,28,62,0,5,67
BEN,2005,93.4611,99.9957,96.1536,96.5368,56,70.0000,93.7928,78.9806,101,99.9975,2,95.9533,30,65,0,5,70
BEN,2006,97.2417,99.9954,96.7172,97.9847,18,51.0000,96.5498,89.1429,24,99.9945,7,96.5784,53,76,0,5,81
BEN,2007,97.4830,98.0026,98.3834,97.9563,21,31.6667,96.6069,89.1422,27,97.2664,91,98.5875,7,74,1,2,77
BEN,2008,97.2539,97.8546,96.1174,97.0753,31,23.3333,94.0844,92.2177,25,96.6258,76,95.8366,56,65,0,5,70
BEN,2009,94.7426,96.9551,94.5916,95.4298,100,50.6667,91.9980,82.3939,101,95.9868,114,93.5175,81,60,0,8,68
BEN,2010,93.4273,93.9727,93.1000,93.5000,120,83.6667,87.8265,70.7879,117,91.7857,149,91.4261,99,51,0,9,60
BEN,2011,93.5261,98.4597,96.6628,96.2162,65,95.0000,94.2297,63.2944,118,97.8360,57,95.9600,39,62,0,4,66
BEN,2012,92.3896,98.5223,98.0972,96.3364,55,80.0000,93.1715,54.1835,125,97.8423,48,98.0890,12,70,0,2,72
BEN,2013,94.1484,99.9824,97.9653,97.3654,28,49.3333,97.0053,81.7369,103,99.9796,6,97.8683,17,59,0,3,62
BEN,2014,94.5826,97.6657,98.8055,97.0179,43,42.0000,95.1948,78.5143,91,96.5399,79,99.1735,5,66,0,2,68
BEN,2015,96.1900,97.5383,98.6144,97.4476,38,36.3333,95.9201,82.8288,58,96.5925,82,99.0069,9,61,0,2,63
BEN,2016,95.2198,98.6482,97.6638,97.1773,33,38.0000,96.1325,83.2390,80,97.9399,32,97.4375,24,73,0,4,77
BEN,2017,96.4144,99.2289,97.3742,97.6725,35,35.3333,97.4136,88.9039,47,98.9345,29,97.2165,45,61,0,4,65
BEN,2018,95.4295,98.3666,98.5582,97.4514,20,29.3333,98.0298,81.2334,63,97.5895,42,98.7369,3,94,0,4,98
BEN,2019,95.9514,99.3789,98.8085,98.0462,14,23.0000,98.3744,83.0047,48,99.1346,18,99.3558,4,92,0,2,94
BEN,2020,96.2593,99.0852,97.0189,97.4545,28,20.6667,95.4512,79.7529,53,98.6487,24,96.2890,34,51,0,4,55
BEN,2021,93.2991,99.9917,97.9733,97.0880,41,27.6667,94.4866,45.3564,115,100.0000,1,97.7271,15,28,0,2,30
BEN,2022,94.0312,98.0105,98.3886,96.8101,15,28.0000,94.9082,69.6408,93,96.4484,35,97.7602,6,62,0,1,63
BEN,2023,93.1901,97.9509,98.4405,96.5272,40,32.0000,94.8713,75.4455,107,96.5507,51,98.8140,3,51,0,2,53
BEN,2024,91.5046,97.7174,95.0149,94.7456,81,45.3333,90.3667,72.6341,130,95.9058,58,92.3510,42,40,0,4,44
BEN,2025,83.6264,46.3590,44.1139,58.0331,188,103.0000,12.3849,47.1337,147,5.8065,129,32.3962,68,1,0,2,3
BFA,1960,,92.5614,85.4552,89.0083,49,49.0000,81.4165,,,86.2119,48,74.2395,34,5,1,1,7
BFA,1961,,95.1435,89.2476,92.1955,10,29.5000,94.0975,,,89.3711,31,87.1514,23,25,2,6,33
BFA,1962,,96.2669,87.0620,91.6645,25,28.0000,87.9395,,,94.3315,45,81.0347,28,12,0,4,16
BFA,1963,78.4226,99.7822,99.2976,92.5008,26,20.3333,87.3338,43.4036,46,99.6888,19,100.0000,1,18,0,0,18
BFA,1965,,97.8291,97.2442,97.5367,6,19.0000,98.3435,50.0000,,96.6316,23,97.2086,5,25,0,1,26
BFA,1966,,95.6917,97.4368,96.5643,5,12.3333,96.2911,50.0000,,93.5578,41,98.0630,3,22,0,2,24
BFA,1967,,96.1571,94.0645,95.1108,24,11.6667,92.3309,50.0000,,93.1098,34,92.1683,13,24,0,3,27
BFA,1968,85.1798,92.9544,91.0502,89.7281,59,29.3333,87.8968,56.5262,48,92.1833,73,91.7482,35,19,0,4,23
BFA,1969,78.6538,88.5725,86.7943,84.6735,92,58.3333,71.7801,34.5929,93,82.3161,97,84.0667,75,23,1,8,32
BFA,1970,88.9074,95.8883,95.6321,93.4759,29,60.0000,91.1340,67.2907,41,92.7297,45,94.1349,13,33,1,3,37
BFA,1971,87.2894,93.5440,92.9457,91.2597,78,66.3333,75.2985,69.9732,47,83.8713,105,83.0624,68,61,3,7,71
BFA,1972,86.5040,96.1945,96.1077,92.9354,57,54.6667,81.5758,61.2944,53,91.8992,69,92.3264,42,73,0,6,79
BFA,1973,87.5926,98.1770,97.0483,94.2726,56,63.6667,87.3839,55.8180,50,97.0678,50,96.0147,31,52,0,3,55
BFA,1974,85.6242,99.9245,96.4875,94.0121,49,54.0000,95.0488,53.0404,76,99.9298,6,97.1319,21,47,2,1,50
BFA,1975,87.1544,98.4819,98.0921,94.5761,61,55.3333,87.2925,62.7961,84,96.5817,28,97.6407,4,67,0,2,69
BFA,1976,92.8356,98.8605,98.5231,96.7398,40,50.0000,90.4464,75.3209,60,96.8917,21,98.4142,8,87,0,2,89
BFA,1977,96.0309,98.7605,98.5473,97.7795,22,41.0000,94.0467,90.9975,13,97.0961,37,97.3902,21,79,0,2,81
BFA,1978,95.6457,96.2484,96.7396,96.2112,45,35.6667,88.6439,83.5928,36,90.0714,73,93.3846,38,74,0,6,80
BFA,1979,95.5612,97.9297,97.6906,97.0605,46,37.6667,93.1207,81.3645,42,95.9243,60,96.7083,34,116,0,5,121
BFA,1980,96.1637,97.1991,97.4135,96.9254,25,38.6667,96.1331,81.4527,31,94.5285,53,96.7618,14,87,0,4,91
BFA,1981,96.6652,96.4418,96.3243,96.4771,59,43.3333,92.3723,82.3737,24,93.8648,87,95.6715,65,131,0,10,141
BFA,1982,96.6654,97.7973,97.8755,97.4461,31,38.3333,95.8876,84.7846,26,95.8818,60,97.7699,31,152,1,6,159
BFA,1983,96.4349,98.5990,98.3376,97.7905,35,41.6667,97.0996,86.1319,47,97.7797,37,98.3588,21,140,0,4,144
BFA,1984,96.6280,98.2746,97.7191,97.5406,45,37.0000,96.7257,84.4193,63,97.5200,44,97.7373,33,139,0,6,145
BFA,1985,96.7285,98.0125,97.1370,97.2926,46,42.0000,95.3927,89.8832,68,96.9110,50,96.9211,39,143,0,8,151
BFA,1986,96.8466,97.3977,96.6112,96.9518,53,48.0000,94.2190,93.7910,58,95.4240,60,96.1306,53,145,2,8,155
BFA,1987,97.2618,97.8564,97.4052,97.5078,53,50.6667,94.8312,91.3133,48,95.8549,69,97.1372,55,134,0,7,141
BFA,1988,97.2512,99.6165,98.6886,98.5187,13,39.6667,98.2709,91.2732,47,99.4458,6,98.8580,9,136,0,3,139
BFA,1989,96.5327,99.9734,99.3489,98.6183,16,27.3333,97.4106,89.5445,72,99.9606,11,99.5512,2,116,0,1,117
BFA,1990,97.4014,98.8235,98.6402,98.2884,57,28.6667,97.1842,91.8684,50,98.1827,38,98.6348,10,83,0,2,85
BFA,1991,97.2827,99.2041,98.8603,98.4490,39,37.3333,97.1921,91.0171,39,98.8036,38,99.1100,13,62,0,1,63
BFA,1992,97.3787,99.2643,96.0169,97.5533,33,43.0000,97.8838,91.9775,24,99.2365,23,96.3372,62,72,0,2,74
BFA,1993,96.7306,99.9519,94.6606,97.1144,24,32.0000,95.2396,87.3161,28,99.9239,6,93.4675,56,58,0,4,62
BFA,1994,96.3829,99.9496,96.5788,97.6371,18,25.0000,94.3574,78.7452,27,99.9061,7,94.8391,25,62,0,4,66
BFA,1995,96.4859,98.6744,94.5494,96.5699,22,21.3333,93.7193,81.1582,20,98.1565,24,92.9986,50,71,0,6,77
BFA,1996,95.9290,99.9944,95.1445,97.0226,20,20.0000,95.1046,84.2071,23,100.0000,1,92.9406,53,66,0,8,74
BFA,1997,96.4899,99.9899,95.5861,97.3553,14,18.6667,96.1500,88.5926,21,100.0000,1,94.2456,44,64,0,7,71
BFA,1998,95.4517,99.8700,99.4413,98.2544,9,14.3333,97.1671,85.7100,49,99.8196,14,100.0000,1,54,0,0,54
BFA,1999,94.7502,97.7472,94.6152,95.7042,68,30.3333,91.7146,79.9133,67,96.5414,60,92.6703,64,60,2,5,67
BFA,2000,96.0713,99.9964,96.7320,97.5999,23,33.3333,97.8580,76.6431,38,99.9984,4,97.2009,29,62,0,4,66
BFA,2001,95.5238,99.2125,96.5770,97.1044,46,45.6667,95.0484,84.6686,58,98.9696,37,96.3211,32,61,1,3,65
BFA,2002,97.0179,99.9791,96.9940,97.9970,13,27.3333,97.4456,89.0592,21,99.9717,9,96.9539,25,72,1,3,76
BFA,2003,96.8622,99.3189,97.5967,97.9259,18,25.6667,96.6110,91.8418,18,99.0651,30,97.7862,25,70,0,4,74
BFA,2004,96.7321,99.2798,98.2210,98.0776,21,17.3333,97.0850,87.7975,28,99.0379,43,98.3691,9,66,0,4,70
BFA,2005,95.4169,97.9103,94.3442,95.8905,72,37.0000,92.4697,86.8203,66,96.9430,73,93.6452,66,65,0,8,73
BFA,2006,96.4072,99.9852,97.1906,97.8610,25,39.3333,96.3043,84.2763,51,99.9803,13,97.1586,42,92,0,5,97
BFA,2007,96.6512,99.3088,98.3444,98.1014,18,38.3333,96.8919,85.5541,45,99.0560,32,98.5408,9,72,0,3,75
BFA,2008,96.1014,97.8958,95.6192,96.5388,61,34.6667,92.8853,87.4416,56,96.6907,74,95.2221,70,65,0,7,72
BFA,2009,96.0177,98.2207,95.4169,96.5518,70,49.6667,94.1626,86.6640,51,97.6559,84,94.6598,68,52,0,6,58
BFA,2010,96.4494,98.5032,96.0336,96.9954,41,57.3333,94.6721,84.2194,32,97.9619,55,95.4010,63,61,0,6,67
BFA,2011,95.5437,99.2128,96.6706,97.1424,28,46.3333,96.1401,74.7339,57,98.8966,24,95.9712,38,60,0,5,65
BFA,2012,94.5158,99.3001,97.6220,97.1460,24,31.0000,94.8909,66.9841,89,98.9793,14,97.3948,19,67,0,5,72
BFA,2013,95.2144,99.1080,98.6550,97.6591,19,23.6667,97.6136,85.0642,72,98.7532,38,98.8711,7,57,0,2,59
BFA,2014,97.3373,99.2879,97.6897,98.1050,10,17.6667,97.5236,89.4395,14,98.9525,16,97.4853,23,72,0,4,76
BFA,2015,97.8279,98.5181,98.6866,98.3442,7,12.0000,97.7134,90.2108,12,97.9500,51,99.1106,7,70,0,2,72
BFA,2016,98.0462,98.5473,97.5021,98.0319,10,9.0000,98.0533,96.2358,17,97.7823,40,97.1845,26,70,0,3,73
BFA,2017,97.8642,99.3624,98.3117,98.5128,6,7.6667,99.0774,95.0191,16,99.1192,23,98.5073,16,84,0,2,86
BFA,2018,97.0336,99.3327,98.4650,98.2771,3,6.3333,99.7897,87.8199,20,99.0163,7,98.6096,5,91,0,3,94
BFA,2019,96.6890,99.2844,98.6764,98.2166,12,7.0000,98.7290,86.5904,27,98.9970,20,99.1729,7,83,0,1,84
BFA,2020,97.9636,99.7930,99.4004,99.0523,2,5.6667,98.8441,88.9778,11,99.7158,7,99.6738,3,78,0,0,78
BFA,2021,97.3998,99.2259,98.0626,98.2294,12,8.6667,97.0661,78.7963,18,98.7934,21,97.8708,14,71,0,2,73
